id,admin2Pcod,ntl_mean,ntl_sd,ntl_max,ntl_min,ntl_mean_adm2,ntl_sd_adm2,ntl_max_adm2,ntl_min_adm2
3819,BJ1205,0.2385901405765777,0.12261559559665162,0.5729930095169041,0.00546173249939028,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4025,BJ1205,0.22432284318420054,0.10204399664522043,0.4339584218747938,0.00242566296846793,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4026,BJ1205,0.22032819989805968,0.09855977392457539,0.4422841279888389,0.0042041731924235,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4027,BJ1205,0.2229696796427266,0.10724862030611526,0.4744167462877413,0.01109319028627703,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4028,BJ1205,0.22354327662192913,0.10513180541556039,0.4679914057662851,-0.00447027966629148,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4029,BJ1205,0.2301047227722017,0.10483562239925057,0.4740118825537103,0.00270766787432271,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4030,BJ1205,0.2293222129265845,0.11046129982802287,0.44749120167586515,0.00626236184357682,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4031,BJ1205,0.22817332466865947,0.11147874227886748,0.4174425618939049,-0.0058119188969842,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4032,BJ1205,0.23376518299582533,0.10663145358667805,0.4229743712367925,0.00330121322645513,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4033,BJ1205,0.2311704496999515,0.10827999650214874,0.4531917421382686,0.02509022971456333,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4034,BJ1205,0.23734672630959683,0.11969589395238454,0.5441827352358504,0.06196620583816239,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4035,BJ1205,0.24081087947904034,0.12819299488071537,0.5988913221329909,0.01454395969501064,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4036,BJ1205,0.23707347321322605,0.10716416458291549,0.4474632072095679,0.01748107002823096,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4037,BJ1205,0.2331049332421863,0.10050795957576411,0.4156571625587411,0.02079385655516431,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4038,BJ1205,0.23657634639007172,0.1043549516018279,0.4565802577666464,0.02902648922295858,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4039,BJ1205,0.24478828783675402,0.11854792446248888,0.5401009099846943,0.03513608185237321,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4041,BJ1205,0.24669968712751877,0.12697171746680921,0.593987961766839,0.01971342282699501,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4043,BJ1205,0.25167211903074965,0.12148744922267851,0.5840040162474845,0.02407735404846491,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4045,BJ1205,0.249488086145231,0.12920878306420808,0.5939552152296893,0.01433594640424856,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4048,BJ1205,0.24147879827558677,0.11502824016766867,0.47871564149390256,0.00923548395027499,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
