id,co,co_adm2
10724,0.03944285329117507,0.03940114210091123
10726,0.03938036394348979,0.03940114210091123
10728,0.03946475697154083,0.03940114210091123
10730,0.039531129534331425,0.03940114210091123
10732,0.039690446389046195,0.03940114210091123
10973,0.039228087853355575,0.03940114210091123
10975,0.03920549798930122,0.03940114210091123
10977,0.03912492408422456,0.03940114210091123
10978,0.039122065915056556,0.03940114210091123
10979,0.03921750158977459,0.03940114210091123
10980,0.03937401800138092,0.03940114210091123
10981,0.039485059361044926,0.03940114210091123
10982,0.03949121333053782,0.03940114210091123
10983,0.03949919338245349,0.03940114210091123
11223,0.03922531457278528,0.03940114210091123
11225,0.039242006329417566,0.03940114210091123
11226,0.039206022225533904,0.03940114210091123
11227,0.03930855477024543,0.03940114210091123
11228,0.03942637312713284,0.03940114210091123
11229,0.03950847031084014,0.03940114210091123
11230,0.03947466899886269,0.03940114210091123
11231,0.03950965492162191,0.03940114210091123
11468,0.039193047639605294,0.03940114210091123
11470,0.03925269801549886,0.03940114210091123
11472,0.03929247261580364,0.03940114210091123
11473,0.03930863140283367,0.03940114210091123
11474,0.03943877772588551,0.03940114210091123
11475,0.03946403493903916,0.03940114210091123
11476,0.039466786408591165,0.03940114210091123
11477,0.03954111779852984,0.03940114210091123
11689,0.03935694187019821,0.03940114210091123
11691,0.039450872704036015,0.03940114210091123
11693,0.039438131490898164,0.03940114210091123
11694,0.03950776195415997,0.03940114210091123
11695,0.0394477752597858,0.03940114210091123
11696,0.03939944658361669,0.03940114210091123
11697,0.039507105477855,0.03940114210091123
11885,0.0396084981991595,0.03940114210091123
11887,0.03958062593148675,0.03940114210091123
11888,0.0396237508109409,0.03940114210091123
11889,0.03962811150118362,0.03940114210091123
11890,0.039603496975817346,0.03940114210091123
11891,0.0396968937365834,0.03940114210091123
11893,0.03970867868902885,0.03940114210091123
12049,0.03979517262642191,0.03940114210091123
12051,0.03981154487932776,0.03940114210091123
12052,0.03979250254455438,0.03940114210091123
12053,0.039816346376491125,0.03940114210091123
12054,0.03983440866952869,0.03940114210091123
12056,0.039876825677695946,0.03940114210091123
12058,0.039826703992493766,0.03940114210091123
12197,0.039753449263748464,0.03940114210091123
12200,0.039762553881405406,0.03940114210091123
12202,0.03983926269817684,0.03940114210091123
12203,0.03990912398358787,0.03940114210091123
12204,0.040009395887469726,0.03940114210091123
12351,0.03950739817369673,0.03940114210091123
12353,0.039705787795437396,0.03940114210091123
12354,0.0398965641447172,0.03940114210091123
12355,0.0400055355981283,0.03940114210091123
12483,0.039427633689407035,0.03940114210091123
12485,0.03960038139060711,0.03940114210091123
12487,0.03980275842109908,0.03940114210091123
12489,0.03986028285571127,0.03940114210091123
5001,0.039514925259262285,0.03940114210091123
5002,0.039332173826107604,0.03940114210091123
5004,0.03897521654851641,0.03940114210091123
5226,0.039411476852544945,0.03940114210091123
5227,0.03952741512337733,0.03940114210091123
5228,0.03928460578753773,0.03940114210091123
5229,0.03890023462680222,0.03940114210091123
5231,0.03894147727284053,0.03940114210091123
5233,0.03903813448849424,0.03940114210091123
5458,0.03930066169669526,0.03940114210091123
5459,0.039414431013969874,0.03940114210091123
5460,0.03947633004044308,0.03940114210091123
5461,0.03934402536673452,0.03940114210091123
5462,0.03907759187578252,0.03940114210091123
5463,0.03906623651223215,0.03940114210091123
5464,0.03906023408816307,0.03940114210091123
5466,0.039185699898291,0.03940114210091123
5468,0.039375937864897785,0.03940114210091123
5706,0.039205526775797125,0.03940114210091123
5707,0.03928214275565516,0.03940114210091123
5708,0.03942485282755795,0.03940114210091123
5709,0.0394770983366805,0.03940114210091123
5710,0.03947512616412451,0.03940114210091123
5711,0.039192883818805,0.03940114210091123
5712,0.039173895802971696,0.03940114210091123
5713,0.03917013025080896,0.03940114210091123
5714,0.03930182050069017,0.03940114210091123
5715,0.039453357337900716,0.03940114210091123
5717,0.03955012090812787,0.03940114210091123
5719,0.03933624969976869,0.03940114210091123
5721,0.03920551179599302,0.03940114210091123
5956,0.03936679975795006,0.03940114210091123
5957,0.03914225131176077,0.03940114210091123
5958,0.03928131801083693,0.03940114210091123
5959,0.03936724064666469,0.03940114210091123
5960,0.03932341008635886,0.03940114210091123
5961,0.0393975723354576,0.03940114210091123
5962,0.03920138153919085,0.03940114210091123
5963,0.039198717397743034,0.03940114210091123
5964,0.039248628997577126,0.03940114210091123
5965,0.03936120386724383,0.03940114210091123
5966,0.03947937057815417,0.03940114210091123
5967,0.03950403154196212,0.03940114210091123
5968,0.03931301430100273,0.03940114210091123
5969,0.03924322266939254,0.03940114210091123
5971,0.0393086586018997,0.03940114210091123
5973,0.039295238507770634,0.03940114210091123
6188,0.03915308512976242,0.03940114210091123
6189,0.038968369998187195,0.03940114210091123
6190,0.03893618279998084,0.03940114210091123
6191,0.0392528962891242,0.03940114210091123
6192,0.03920158288046023,0.03940114210091123
6193,0.03913177147098978,0.03940114210091123
6194,0.03927575376331623,0.03940114210091123
6195,0.03914432968658763,0.03940114210091123
6196,0.0391437647801057,0.03940114210091123
6197,0.03915969296535903,0.03940114210091123
6198,0.03931582941938515,0.03940114210091123
6199,0.039441976389165925,0.03940114210091123
6200,0.039451281536208783,0.03940114210091123
6201,0.039305544965815835,0.03940114210091123
6202,0.03938541089009057,0.03940114210091123
6203,0.039401940933346896,0.03940114210091123
6204,0.03933639877603416,0.03940114210091123
6206,0.03936521180553255,0.03940114210091123
6208,0.03947866552220362,0.03940114210091123
6422,0.03907938618035094,0.03940114210091123
6423,0.03894955938889222,0.03940114210091123
6424,0.03889631329265511,0.03940114210091123
6425,0.03881075853070969,0.03940114210091123
6426,0.03889453997239646,0.03940114210091123
6427,0.038798985853425075,0.03940114210091123
6428,0.0389682398614329,0.03940114210091123
6429,0.03911888789002267,0.03940114210091123
6430,0.039077835166610765,0.03940114210091123
6431,0.039038670739256834,0.03940114210091123
6432,0.03907919805944531,0.03940114210091123
6433,0.03917489884603542,0.03940114210091123
6434,0.03921785399780303,0.03940114210091123
6435,0.03928711224200557,0.03940114210091123
6436,0.03941931561431067,0.03940114210091123
6437,0.03951186687641208,0.03940114210091123
6438,0.03948852577491438,0.03940114210091123
6439,0.03936902284504951,0.03940114210091123
6440,0.03944260049400181,0.03940114210091123
6441,0.039569771009704324,0.03940114210091123
6443,0.03965683119956348,0.03940114210091123
6445,0.03966529900037704,0.03940114210091123
6447,0.03971894340530354,0.03940114210091123
6665,0.03885329332462355,0.03940114210091123
6666,0.038782053321799626,0.03940114210091123
6667,0.03883626789737855,0.03940114210091123
6668,0.03875117858577172,0.03940114210091123
6669,0.038679878014409155,0.03940114210091123
6670,0.03867544841475745,0.03940114210091123
6671,0.038828041270726414,0.03940114210091123
6672,0.03900259892073689,0.03940114210091123
6673,0.0391051215121277,0.03940114210091123
6674,0.03902808466495016,0.03940114210091123
6675,0.03903301262575951,0.03940114210091123
6676,0.03907457238853515,0.03940114210091123
6677,0.039092365103487355,0.03940114210091123
6678,0.03919855911314488,0.03940114210091123
6679,0.0393624164998843,0.03940114210091123
6680,0.03941589535077836,0.03940114210091123
6681,0.03935364690096131,0.03940114210091123
6682,0.03940964925413499,0.03940114210091123
6683,0.03948093912108578,0.03940114210091123
6684,0.03964945519003575,0.03940114210091123
6685,0.03972372130072191,0.03940114210091123
6686,0.039690554949450285,0.03940114210091123
6687,0.03971216837527783,0.03940114210091123
6918,0.038609984053221164,0.03940114210091123
6919,0.038666780894324376,0.03940114210091123
6920,0.03867063091610243,0.03940114210091123
6921,0.038746708059571644,0.03940114210091123
6922,0.038664288812997646,0.03940114210091123
6923,0.03859041293550026,0.03940114210091123
6924,0.03858699320205573,0.03940114210091123
6925,0.03869403114993747,0.03940114210091123
6926,0.03891175764881609,0.03940114210091123
6927,0.03900167868659328,0.03940114210091123
6928,0.038982138871593706,0.03940114210091123
6929,0.03903414645300492,0.03940114210091123
6930,0.039067069382608115,0.03940114210091123
6931,0.03898557579799732,0.03940114210091123
6932,0.03911233057790656,0.03940114210091123
6933,0.0392204540628042,0.03940114210091123
6934,0.03923167290531264,0.03940114210091123
6935,0.039161832749339154,0.03940114210091123
6936,0.039284212701708655,0.03940114210091123
6937,0.03940774314936359,0.03940114210091123
6938,0.03961946914169823,0.03940114210091123
6939,0.03973605966096588,0.03940114210091123
6940,0.03971195094692779,0.03940114210091123
6941,0.03971757009972108,0.03940114210091123
6943,0.03985628881142284,0.03940114210091123
7170,0.038447352994608226,0.03940114210091123
7171,0.03847475586388042,0.03940114210091123
7172,0.03855416520256051,0.03940114210091123
7173,0.038616667901216546,0.03940114210091123
7174,0.03867951955919489,0.03940114210091123
7175,0.03862149130264622,0.03940114210091123
7176,0.038534776737657164,0.03940114210091123
7177,0.03859114656812294,0.03940114210091123
7178,0.0387761155738504,0.03940114210091123
7179,0.03891038093573533,0.03940114210091123
7180,0.03893318133869166,0.03940114210091123
7181,0.038908031176435924,0.03940114210091123
7182,0.038907608009804175,0.03940114210091123
7183,0.03894773526906744,0.03940114210091123
7184,0.03889866057476222,0.03940114210091123
7185,0.038963954845949306,0.03940114210091123
7186,0.03901215685689562,0.03940114210091123
7187,0.039030675241193455,0.03940114210091123
7188,0.039038370757063845,0.03940114210091123
7189,0.039172744958656525,0.03940114210091123
7190,0.03931973147389064,0.03940114210091123
7191,0.039584716764638865,0.03940114210091123
7192,0.03965317034552472,0.03940114210091123
7193,0.039713300682976294,0.03940114210091123
7194,0.039770138169944576,0.03940114210091123
7195,0.03988170323032518,0.03940114210091123
7399,0.0384783630128608,0.03940114210091123
7400,0.03849822895765058,0.03940114210091123
7401,0.0386237486298617,0.03940114210091123
7402,0.038534113937005364,0.03940114210091123
7403,0.03857001470067469,0.03940114210091123
7404,0.038565939141503545,0.03940114210091123
7405,0.03861947856254097,0.03940114210091123
7406,0.03859815477534705,0.03940114210091123
7407,0.038767721978615846,0.03940114210091123
7408,0.03881173612875173,0.03940114210091123
7409,0.03881704819627685,0.03940114210091123
7410,0.038714005236180064,0.03940114210091123
7411,0.03877772896595994,0.03940114210091123
7412,0.0387934654194851,0.03940114210091123
7413,0.03877141452715038,0.03940114210091123
7414,0.03881606826836303,0.03940114210091123
7415,0.03888700109961249,0.03940114210091123
7416,0.038873922367014785,0.03940114210091123
7417,0.038908981526040186,0.03940114210091123
7418,0.038980801295387654,0.03940114210091123
7419,0.03922494539883009,0.03940114210091123
7420,0.03950252866812197,0.03940114210091123
7421,0.039569836852873574,0.03940114210091123
7422,0.03965333790801426,0.03940114210091123
7423,0.03976854302366637,0.03940114210091123
7424,0.039889477779672305,0.03940114210091123
7426,0.039907139477082416,0.03940114210091123
7630,0.03859824129866256,0.03940114210091123
7632,0.03857754889763299,0.03940114210091123
7634,0.038574069966735056,0.03940114210091123
7635,0.038664491996092,0.03940114210091123
7636,0.03858271590440145,0.03940114210091123
7637,0.0385745500815939,0.03940114210091123
7638,0.03854378683519844,0.03940114210091123
7639,0.03853850287773819,0.03940114210091123
7640,0.03854241014741302,0.03940114210091123
7641,0.03871887229401894,0.03940114210091123
7642,0.03872709802715243,0.03940114210091123
7643,0.0387091809375349,0.03940114210091123
7644,0.03865457000786905,0.03940114210091123
7645,0.03868798861137269,0.03940114210091123
7646,0.038636126733651646,0.03940114210091123
7647,0.038675358477720856,0.03940114210091123
7648,0.03873309431594308,0.03940114210091123
7649,0.03880788952678636,0.03940114210091123
7650,0.038807274385789126,0.03940114210091123
7651,0.03883211639843504,0.03940114210091123
7652,0.03892614322494593,0.03940114210091123
7653,0.03920692041098191,0.03940114210091123
7654,0.03942278086737285,0.03940114210091123
7655,0.039496290356749494,0.03940114210091123
7656,0.03955272806905856,0.03940114210091123
7657,0.039726994753476505,0.03940114210091123
7658,0.039816485326213354,0.03940114210091123
7659,0.03981801903164439,0.03940114210091123
7877,0.038733196520672794,0.03940114210091123
7879,0.038738512384058905,0.03940114210091123
7880,0.038687587453694765,0.03940114210091123
7881,0.03862321797874071,0.03940114210091123
7882,0.03862765245449931,0.03940114210091123
7883,0.038579948813927935,0.03940114210091123
7884,0.03849672085795531,0.03940114210091123
7885,0.038469238973911614,0.03940114210091123
7886,0.03850728822019398,0.03940114210091123
7887,0.0384828422181655,0.03940114210091123
7888,0.038544405357544234,0.03940114210091123
7889,0.03860707069954559,0.03940114210091123
7890,0.038620539748840686,0.03940114210091123
7891,0.03857548939586834,0.03940114210091123
7892,0.0385707102030819,0.03940114210091123
7893,0.03858964240386234,0.03940114210091123
7894,0.038715062333497634,0.03940114210091123
7895,0.038737915719941104,0.03940114210091123
7896,0.038772350923555965,0.03940114210091123
7897,0.038991999837536,0.03940114210091123
7898,0.03921227858346771,0.03940114210091123
7899,0.039345982363906094,0.03940114210091123
7900,0.039388371566906694,0.03940114210091123
7901,0.03944540764790085,0.03940114210091123
7902,0.03964217170699233,0.03940114210091123
7903,0.03969967861385866,0.03940114210091123
7905,0.0397342702963173,0.03940114210091123
8123,0.03876130858499292,0.03940114210091123
8125,0.038724527469290754,0.03940114210091123
8127,0.0387073382907066,0.03940114210091123
8128,0.03865883761637047,0.03940114210091123
8129,0.038641507361918875,0.03940114210091123
8130,0.0387247797121421,0.03940114210091123
8131,0.03872454499127585,0.03940114210091123
8132,0.03861674277367415,0.03940114210091123
8133,0.03850549724889163,0.03940114210091123
8134,0.03846614781045429,0.03940114210091123
8135,0.038530039386570424,0.03940114210091123
8136,0.03857924230941839,0.03940114210091123
8137,0.038556238102012926,0.03940114210091123
8138,0.0385385030464307,0.03940114210091123
8139,0.03859017852031936,0.03940114210091123
8140,0.038565802010256,0.03940114210091123
8141,0.038551840651292066,0.03940114210091123
8142,0.03866117643002007,0.03940114210091123
8143,0.03868990724695593,0.03940114210091123
8144,0.03881801843815946,0.03940114210091123
8145,0.03916189440854866,0.03940114210091123
8146,0.039287390657113515,0.03940114210091123
8147,0.03938353906681256,0.03940114210091123
8148,0.039439891185055795,0.03940114210091123
8149,0.039476731795238515,0.03940114210091123
8150,0.039547105316905404,0.03940114210091123
8152,0.03955387751465817,0.03940114210091123
8375,0.03869588599738666,0.03940114210091123
8377,0.03864622631598514,0.03940114210091123
8379,0.03866524815898488,0.03940114210091123
8380,0.0386163762858784,0.03940114210091123
8381,0.03867553463674248,0.03940114210091123
8382,0.03870398103157291,0.03940114210091123
8383,0.03871973219922334,0.03940114210091123
8384,0.038619059467353264,0.03940114210091123
8385,0.03856184767387674,0.03940114210091123
8386,0.03860279190708897,0.03940114210091123
8387,0.038655572852010746,0.03940114210091123
8388,0.03865589765651182,0.03940114210091123
8389,0.03863012726084591,0.03940114210091123
8390,0.0385892669422275,0.03940114210091123
8391,0.03862682615763083,0.03940114210091123
8392,0.03859033027408244,0.03940114210091123
8393,0.03862198017050521,0.03940114210091123
8394,0.038676148369501985,0.03940114210091123
8395,0.03867927222529564,0.03940114210091123
8396,0.03879880583999895,0.03940114210091123
8397,0.039206149783268376,0.03940114210091123
8398,0.039384656803463994,0.03940114210091123
8399,0.03955539813548002,0.03940114210091123
8400,0.039529112314139754,0.03940114210091123
8401,0.03959925837554788,0.03940114210091123
8402,0.03961612637317359,0.03940114210091123
8648,0.03872043283828821,0.03940114210091123
8650,0.038729425990038945,0.03940114210091123
8651,0.038651339802811276,0.03940114210091123
8652,0.03865884622055712,0.03940114210091123
8653,0.03862434405959795,0.03940114210091123
8654,0.038592738117722854,0.03940114210091123
8655,0.03856411617325985,0.03940114210091123
8656,0.03857671892754991,0.03940114210091123
8657,0.03868879350490727,0.03940114210091123
8658,0.038768506741164145,0.03940114210091123
8659,0.03872931453153064,0.03940114210091123
8660,0.03874426395869716,0.03940114210091123
8661,0.038752300001935636,0.03940114210091123
8662,0.03872982247483037,0.03940114210091123
8663,0.038682037902237905,0.03940114210091123
8664,0.03870860936285189,0.03940114210091123
8665,0.03875954602764986,0.03940114210091123
8666,0.03878342922719839,0.03940114210091123
8667,0.038904372988287486,0.03940114210091123
8668,0.03927071834395231,0.03940114210091123
8669,0.03951493600214788,0.03940114210091123
8670,0.03966218896573534,0.03940114210091123
8671,0.03962105480045333,0.03940114210091123
8672,0.039711386095702406,0.03940114210091123
8673,0.03970219107684421,0.03940114210091123
8903,0.03904003706721341,0.03940114210091123
8905,0.03898542258273587,0.03940114210091123
8906,0.038891836760083766,0.03940114210091123
8907,0.038832531400954357,0.03940114210091123
8908,0.0387124762345015,0.03940114210091123
8909,0.03868068022712409,0.03940114210091123
8910,0.03862172192807528,0.03940114210091123
8911,0.03864251785937862,0.03940114210091123
8912,0.038723226484195857,0.03940114210091123
8913,0.0387227963617419,0.03940114210091123
8914,0.03873668774207623,0.03940114210091123
8915,0.038787321553898725,0.03940114210091123
8916,0.03892814556092641,0.03940114210091123
8917,0.03888535618492894,0.03940114210091123
8918,0.03885553993568855,0.03940114210091123
8919,0.03892610435462784,0.03940114210091123
8920,0.03894970568651867,0.03940114210091123
8921,0.03903490547495095,0.03940114210091123
8922,0.03915266410814626,0.03940114210091123
8923,0.03942170575125009,0.03940114210091123
8924,0.03955679520281752,0.03940114210091123
8925,0.0396763354952713,0.03940114210091123
8926,0.03975632524631729,0.03940114210091123
8927,0.03984023418945459,0.03940114210091123
8929,0.039822089399386994,0.03940114210091123
9154,0.03911242607376818,0.03940114210091123
9156,0.03910828356853203,0.03940114210091123
9158,0.03904036255507829,0.03940114210091123
9159,0.039011181612463856,0.03940114210091123
9160,0.03888136742495808,0.03940114210091123
9161,0.03873560586144373,0.03940114210091123
9162,0.038852640441248795,0.03940114210091123
9163,0.03885117378238461,0.03940114210091123
9164,0.03884503722085329,0.03940114210091123
9165,0.038869428583055025,0.03940114210091123
9166,0.03881757406024662,0.03940114210091123
9167,0.038812053983669506,0.03940114210091123
9168,0.038876999061436074,0.03940114210091123
9169,0.03899291919482705,0.03940114210091123
9170,0.0389740846295057,0.03940114210091123
9171,0.03897577629495336,0.03940114210091123
9172,0.039014821385060856,0.03940114210091123
9173,0.03902445764177287,0.03940114210091123
9174,0.039117644787497366,0.03940114210091123
9175,0.03925229291899056,0.03940114210091123
9176,0.03949122415664288,0.03940114210091123
9177,0.0395956422200108,0.03940114210091123
9178,0.03971229113745116,0.03940114210091123
9179,0.03984941326282142,0.03940114210091123
9181,0.0398919131763062,0.03940114210091123
9419,0.03891505703771261,0.03940114210091123
9421,0.03895670773517102,0.03940114210091123
9422,0.03906355917160959,0.03940114210091123
9423,0.0389201978546214,0.03940114210091123
9424,0.03882921370288845,0.03940114210091123
9425,0.03900611469310503,0.03940114210091123
9426,0.039068555957653385,0.03940114210091123
9427,0.03907347630298961,0.03940114210091123
9428,0.038907920063417735,0.03940114210091123
9429,0.03895505407065026,0.03940114210091123
9430,0.039026867996007734,0.03940114210091123
9431,0.03913961375551147,0.03940114210091123
9432,0.039212445125382876,0.03940114210091123
9433,0.03921807691477427,0.03940114210091123
9434,0.0392129334125536,0.03940114210091123
9435,0.039221097509149004,0.03940114210091123
9436,0.039146795787075486,0.03940114210091123
9437,0.03921227932205815,0.03940114210091123
9438,0.039342944780991325,0.03940114210091123
9439,0.0396315164565063,0.03940114210091123
9440,0.03979296036219124,0.03940114210091123
9441,0.039909595762167904,0.03940114210091123
9442,0.039945835798396334,0.03940114210091123
9444,0.03993051587023434,0.03940114210091123
9699,0.03985598172051802,0.04047700007618917
9701,0.03994497128231757,0.04047700007618917
9703,0.039966840246092546,0.04047700007618917
9705,0.0399119773504487,0.04047700007618917
9706,0.039783455760990495,0.04047700007618917
9707,0.039837565803502395,0.04047700007618917
9708,0.03984410315522198,0.04047700007618917
9709,0.039868142067936936,0.04047700007618917
9710,0.03999084744716281,0.04047700007618917
9711,0.03999056094450025,0.04047700007618917
9712,0.040000266506889544,0.04047700007618917
9713,0.04014739780794707,0.04047700007618917
9714,0.04026004794863526,0.04047700007618917
9715,0.040277309875186906,0.04047700007618917
9716,0.04026275573974751,0.04047700007618917
9717,0.04028428197063217,0.04047700007618917
9718,0.04041511161810793,0.04047700007618917
9719,0.04047497682262236,0.04047700007618917
9720,0.040542922137340266,0.04047700007618917
9721,0.040584962458588635,0.04047700007618917
9722,0.040586583812415644,0.04047700007618917
9723,0.04055013804659876,0.04047700007618917
9725,0.040578138523214034,0.04047700007618917
9966,0.03976991121036078,0.04047700007618917
9968,0.039889746217734896,0.04047700007618917
9969,0.04002509491964099,0.04047700007618917
9970,0.040018277496538544,0.04047700007618917
9971,0.03990852560966538,0.04047700007618917
9972,0.039816511843831635,0.04047700007618917
9973,0.039826374575253856,0.04047700007618917
9974,0.039849081589050185,0.04047700007618917
9975,0.03995751789161126,0.04047700007618917
9976,0.0400763865641935,0.04047700007618917
9977,0.040020851504364297,0.04047700007618917
9978,0.0400460878534299,0.04047700007618917
9979,0.04028491023646036,0.04047700007618917
9980,0.040365703578483514,0.04047700007618917
9981,0.0403270589187456,0.04047700007618917
9982,0.04033247548777535,0.04047700007618917
9983,0.04037351126979506,0.04047700007618917
9984,0.04041181585236371,0.04047700007618917
9985,0.040420351476459886,0.04047700007618917
9986,0.04045504071738713,0.04047700007618917
9987,0.04038823242661257,0.04047700007618917
9988,0.04040333968241734,0.04047700007618917
9989,0.040491617139916475,0.04047700007618917
9990,0.04058575591243696,0.04047700007618917
10220,0.03952187239860439,0.04047700007618917
10222,0.03964458453464636,0.04047700007618917
10223,0.03978673508329255,0.04047700007618917
10224,0.03996421221857748,0.04047700007618917
10225,0.03999693438202374,0.04047700007618917
10226,0.03998063259227004,0.04047700007618917
10227,0.039924729002910005,0.04047700007618917
10228,0.039905895158706864,0.04047700007618917
10229,0.039952652588616605,0.04047700007618917
10230,0.04005082932841234,0.04047700007618917
10231,0.04011046595519388,0.04047700007618917
10232,0.04003370900182045,0.04047700007618917
10233,0.040081039244552356,0.04047700007618917
10234,0.04029218256114846,0.04047700007618917
10235,0.04038365316388088,0.04047700007618917
10236,0.04032548193140418,0.04047700007618917
10237,0.04034135510300478,0.04047700007618917
10238,0.04039903805613815,0.04047700007618917
10239,0.04042384742254068,0.04047700007618917
10240,0.04039441346879451,0.04047700007618917
10241,0.04042464019235678,0.04047700007618917
10242,0.040387240371899544,0.04047700007618917
10243,0.040423585785862,0.04047700007618917
10244,0.04052696359023623,0.04047700007618917
10245,0.0405401875857955,0.04047700007618917
10472,0.039632294642856794,0.04047700007618917
10474,0.039676766688367955,0.04047700007618917
10476,0.039739914422734016,0.04047700007618917
10478,0.039767569824646735,0.04047700007618917
10480,0.03981338733205556,0.04047700007618917
10482,0.039922319506996186,0.04047700007618917
10483,0.03992934476015694,0.04047700007618917
10484,0.03995889109058432,0.04047700007618917
10485,0.04003144954861652,0.04047700007618917
10486,0.04013795634133845,0.04047700007618917
10487,0.040134357657143294,0.04047700007618917
10488,0.04013912102788709,0.04047700007618917
10489,0.04014485661382105,0.04047700007618917
