id,admin2Pcod,population,population_adm2
4533,BJ0303,0,119190.27407836914
4534,BJ0903,0,130467.23919677734
4535,BJ0303,806.17071533203125,119190.27407836914
4536,BJ0903,806.17071533203125,130467.23919677734
4537,BJ0303,7130.966796875,119190.27407836914
4538,BJ0903,7130.966796875,130467.23919677734
4539,BJ0303,1773.1566162109375,119190.27407836914
4540,BJ0903,1773.1566162109375,130467.23919677734
4541,BJ0904,1773.1566162109375,80960.1693315506
4542,BJ0303,451.9837341308594,119190.27407836914
4543,BJ0304,451.9837341308594,354801.9956970215
4544,BJ0903,451.9837341308594,130467.23919677734
4545,BJ0904,451.9837341308594,80960.1693315506
4546,BJ0304,1723.076171875,354801.9956970215
4547,BJ0904,1723.076171875,80960.1693315506
4548,BJ0904,227.5499725341797,80960.1693315506
4549,BJ0202,0,134493.57030653954
4550,BJ0208,0,118221.17363291979
4551,BJ0202,0,134493.57030653954
4552,BJ0202,20.76929473876953,134493.57030653954
4553,BJ0202,9.791996955871582,134493.57030653954
4554,BJ0202,23.638097763061523,134493.57030653954
4555,BJ0202,0,134493.57030653954
4556,BJ0202,0,134493.57030653954
4557,BJ0202,0,134493.57030653954
4558,BJ0202,0,134493.57030653954
4559,BJ0202,0,134493.57030653954
4560,BJ0202,0,134493.57030653954
4561,BJ0202,0,134493.57030653954
4562,BJ0202,11.616312026977539,134493.57030653954
4563,BJ0202,232.71798706054688,134493.57030653954
4564,BJ0202,399.96893310546875,134493.57030653954
4565,BJ0202,929.23797607421875,134493.57030653954
4566,BJ0202,93.11573028564453,134493.57030653954
4567,BJ0202,392.2181091308594,134493.57030653954
4568,BJ0202,672.20989990234375,134493.57030653954
4569,BJ0202,943.08038330078125,134493.57030653954
4570,BJ0202,542.053466796875,134493.57030653954
4571,BJ0202,446.5923156738281,134493.57030653954
4572,BJ0202,411.56195068359375,134493.57030653954
4573,BJ0202,508.40185546875,134493.57030653954
4574,BJ0204,508.40185546875,167454.41892692447
4575,BJ0202,450.8305358886719,134493.57030653954
4576,BJ0204,450.8305358886719,167454.41892692447
4577,BJ0202,310.2176208496094,134493.57030653954
4578,BJ0204,310.2176208496094,167454.41892692447
4579,BJ0202,684.19952392578125,134493.57030653954
4580,BJ0204,684.19952392578125,167454.41892692447
4581,BJ0202,632.90631103515625,134493.57030653954
4582,BJ0202,638.1578369140625,134493.57030653954
4583,BJ0202,100.08779907226562,134493.57030653954
4584,BJ0202,226.1102752685547,134493.57030653954
4585,BJ0202,331.271728515625,134493.57030653954
4586,BJ0202,145.4539794921875,134493.57030653954
4587,BJ0204,145.4539794921875,167454.41892692447
4588,BJ0204,23.61288070678711,167454.41892692447
4589,BJ0204,158.2015838623047,167454.41892692447
4590,BJ0207,158.2015838623047,97395.91608482972
4591,BJ0207,447.8084716796875,97395.91608482972
4592,BJ0207,392.75018310546875,97395.91608482972
4593,BJ0207,365.9217834472656,97395.91608482972
4594,BJ0207,389.18414306640625,97395.91608482972
4595,BJ0207,430.14459228515625,97395.91608482972
4596,BJ0207,489.2619323730469,97395.91608482972
4597,BJ0207,740.24774169921875,97395.91608482972
4598,BJ0207,227.07545471191406,97395.91608482972
4599,BJ0207,515.9376220703125,97395.91608482972
4600,BJ0207,636.93206787109375,97395.91608482972
4601,BJ0207,1179.28857421875,97395.91608482972
4602,BJ0207,823.3626708984375,97395.91608482972
4603,BJ0207,506.37701416015625,97395.91608482972
4604,BJ0207,82.052764892578125,97395.91608482972
4605,BJ0207,103.57404327392578,97395.91608482972
4606,BJ0207,50.29001235961914,97395.91608482972
4607,BJ0207,73.80387878417969,97395.91608482972
4608,BJ0702,73.80387878417969,325715.65093550086
4609,BJ0702,16.657638549804688,325715.65093550086
4610,BJ0702,215.54681396484375,325715.65093550086
4611,BJ0702,803.72076416015625,325715.65093550086
4612,BJ0702,153.27294921875,325715.65093550086
4613,BJ0702,123.79704284667969,325715.65093550086
4614,BJ0702,358.0196838378906,325715.65093550086
4615,BJ0702,156.11814880371094,325715.65093550086
4616,BJ0702,241.26658630371094,325715.65093550086
4617,BJ0702,167.0148162841797,325715.65093550086
4618,BJ0702,68.95561981201172,325715.65093550086
4619,BJ0702,778.83612060546875,325715.65093550086
4620,BJ0702,450.0718688964844,325715.65093550086
4621,BJ0702,72.19683837890625,325715.65093550086
4622,BJ0702,530.6649169921875,325715.65093550086
4623,BJ0702,1391.7713623046875,325715.65093550086
4624,BJ0702,1265.704833984375,325715.65093550086
4625,BJ0702,561.29608154296875,325715.65093550086
4626,BJ0702,411.06842041015625,325715.65093550086
4627,BJ0702,930.021728515625,325715.65093550086
4628,BJ0702,644.5655517578125,325715.65093550086
4629,BJ0702,424.46575927734375,325715.65093550086
4630,BJ0702,217.7278594970703,325715.65093550086
4631,BJ0702,587.3900146484375,325715.65093550086
4632,BJ0702,156.68362426757812,325715.65093550086
4633,BJ0408,182.14633178710938,345867.5074435696
4634,BJ0701,182.14633178710938,185709.68802386522
4635,BJ0702,182.14633178710938,325715.65093550086
4636,BJ0408,52.3052864074707,345867.5074435696
4637,BJ0701,52.3052864074707,185709.68802386522
4638,BJ0408,32.183021545410156,345867.5074435696
4639,BJ0701,32.183021545410156,185709.68802386522
4640,BJ0408,0,345867.5074435696
4641,BJ0701,0,185709.68802386522
4642,BJ0408,0,345867.5074435696
4643,BJ0701,0,185709.68802386522
4644,BJ0408,0,345867.5074435696
4645,BJ0701,0,185709.68802386522
4646,BJ0408,0,345867.5074435696
4647,BJ0701,0,185709.68802386522
4648,BJ0408,32.89085006713867,345867.5074435696
4649,BJ0701,32.89085006713867,185709.68802386522
4650,BJ0408,359.4940185546875,345867.5074435696
4651,BJ0701,359.4940185546875,185709.68802386522
4652,BJ0701,528.0185546875,185709.68802386522
4653,BJ0701,351.5379333496094,185709.68802386522
4654,BJ0701,232.71539306640625,185709.68802386522
4655,BJ0701,342.85711669921875,185709.68802386522
4656,BJ0701,812.110107421875,185709.68802386522
4657,BJ0701,1.2022887468338013,185709.68802386522
4658,BJ0701,0,185709.68802386522
4659,BJ0701,14.978717803955078,185709.68802386522
4660,BJ0701,0,185709.68802386522
4661,BJ0701,0,185709.68802386522
4662,BJ0701,0,185709.68802386522
4663,BJ0701,0,185709.68802386522
4664,BJ0701,0,185709.68802386522
4665,BJ0701,0,185709.68802386522
4666,BJ0701,0,185709.68802386522
4667,BJ0701,0,185709.68802386522
4668,BJ0701,0,185709.68802386522
4669,BJ0701,0,185709.68802386522
4670,BJ0701,0,185709.68802386522
4671,BJ0701,0,185709.68802386522
4672,BJ0701,0,185709.68802386522
4673,BJ0501,12.843080520629883,125384.68700408936
4674,BJ0701,12.843080520629883,185709.68802386522
4675,BJ0501,99.62285614013672,125384.68700408936
4676,BJ0701,99.62285614013672,185709.68802386522
4677,BJ0501,191.81454467773438,125384.68700408936
4678,BJ0501,352.9046630859375,125384.68700408936
4679,BJ0501,341.54144287109375,125384.68700408936
4680,BJ0501,177.14425659179688,125384.68700408936
4681,BJ0501,966.00823974609375,125384.68700408936
4682,BJ0501,48.238914489746094,125384.68700408936
4683,BJ0501,203.8538055419922,125384.68700408936
4684,BJ0501,3183.387939453125,125384.68700408936
4685,BJ0501,233.57823181152344,125384.68700408936
4686,BJ0501,1003.5133666992188,125384.68700408936
4687,BJ0501,314.7134704589844,125384.68700408936
4688,BJ0501,366.3201599121094,125384.68700408936
4689,BJ0501,1037.866943359375,125384.68700408936
4690,BJ0501,8187.24267578125,125384.68700408936
4691,BJ0501,1247.1011962890625,125384.68700408936
4692,BJ0501,33.98820495605469,125384.68700408936
4693,BJ0505,33.98820495605469,175787.4046022892
4694,BJ0505,5456.0908203125,175787.4046022892
4695,BJ0505,168.00927734375,175787.4046022892
4696,BJ0505,1978.5008544921875,175787.4046022892
4697,BJ0505,251.4632568359375,175787.4046022892
4698,BJ0505,12517.494140625,175787.4046022892
4699,BJ0505,14474.640625,175787.4046022892
4700,BJ0505,701.78314208984375,175787.4046022892
4701,BJ0505,178.05062866210938,175787.4046022892
4702,BJ0505,547.455322265625,175787.4046022892
4703,BJ0505,260.4810485839844,175787.4046022892
4704,BJ0505,132.21957397460938,175787.4046022892
4705,BJ0505,193.01560974121094,175787.4046022892
4706,BJ0505,205.50514221191406,175787.4046022892
4707,BJ0505,155.60916137695312,175787.4046022892
4708,BJ0505,225.7389373779297,175787.4046022892
4709,BJ0505,345.3716125488281,175787.4046022892
4710,BJ0505,59.71986389160156,175787.4046022892
4711,BJ1205,59.71986389160156,188915.76804292202
4712,BJ0505,0,175787.4046022892
4713,BJ1205,0,188915.76804292202
4714,BJ1205,45.396873474121094,188915.76804292202
4715,BJ1205,6.738539218902588,188915.76804292202
4716,BJ1205,392.51666259765625,188915.76804292202
4717,BJ1205,358.62347412109375,188915.76804292202
4718,BJ1205,444.37774658203125,188915.76804292202
4719,BJ1205,578.54620361328125,188915.76804292202
4720,BJ1205,58.58550262451172,188915.76804292202
4721,BJ1205,258.754150390625,188915.76804292202
4722,BJ1205,471.44451904296875,188915.76804292202
4723,BJ1205,311.52325439453125,188915.76804292202
4724,BJ1205,404.7162780761719,188915.76804292202
4725,BJ1205,863.781982421875,188915.76804292202
4726,BJ1201,1526.6424560546875,116667.11093139648
4727,BJ1205,1526.6424560546875,188915.76804292202
4728,BJ1201,2264.96826171875,116667.11093139648
4729,BJ1201,15694.5029296875,116667.11093139648
4730,BJ1201,5064.3359375,116667.11093139648
4731,BJ1202,5064.3359375,114993.14254570007
4732,BJ1201,4046.349609375,116667.11093139648
4733,BJ1202,4046.349609375,114993.14254570007
4734,BJ1202,8957.1875,114993.14254570007
4735,BJ1202,9181.7998046875,114993.14254570007
4736,BJ1202,5429.5810546875,114993.14254570007
4737,BJ1202,4914.96142578125,114993.14254570007
4738,BJ1209,4914.96142578125,152311.36862713099
4739,BJ0605,848.95648193359375,197804.41452026367
4740,BJ1202,848.95648193359375,114993.14254570007
4741,BJ1209,848.95648193359375,152311.36862713099
4742,BJ0605,241.8843231201172,197804.41452026367
4743,BJ1209,241.8843231201172,152311.36862713099
4744,BJ0605,2497.736083984375,197804.41452026367
4745,BJ1209,2497.736083984375,152311.36862713099
4746,BJ0605,3168.808837890625,197804.41452026367
4747,BJ0605,4719.14794921875,197804.41452026367
4748,BJ0605,2747.17626953125,197804.41452026367
4749,BJ0605,1949.5230712890625,197804.41452026367
4750,BJ0605,2002.4410400390625,197804.41452026367
4751,BJ0605,1613.454833984375,197804.41452026367
4752,BJ0605,2239.12353515625,197804.41452026367
4753,BJ0902,2239.12353515625,137285.95356750488
4754,BJ0902,308.56341552734375,137285.95356750488
4755,BJ0902,2626.484375,137285.95356750488
4756,BJ0902,1502.68505859375,137285.95356750488
4757,BJ0302,1982.89453125,184501.19514465332
4758,BJ0902,1982.89453125,137285.95356750488
4759,BJ0302,2609.486083984375,184501.19514465332
4760,BJ0303,2609.486083984375,119190.27407836914
4761,BJ0902,2609.486083984375,137285.95356750488
4762,BJ0303,6782.8916015625,119190.27407836914
4763,BJ0902,6782.8916015625,137285.95356750488
4764,BJ0303,765.19708251953125,119190.27407836914
4765,BJ0902,765.19708251953125,137285.95356750488
4766,BJ0303,5004.162109375,119190.27407836914
4767,BJ0902,5004.162109375,137285.95356750488
4768,BJ0303,2157.698486328125,119190.27407836914
4769,BJ0902,2157.698486328125,137285.95356750488
4770,BJ0903,2157.698486328125,130467.23919677734
4771,BJ0303,719.8314208984375,119190.27407836914
4772,BJ0902,719.8314208984375,137285.95356750488
4773,BJ0903,719.8314208984375,130467.23919677734
4774,BJ0303,2736.2158203125,119190.27407836914
4775,BJ0903,2736.2158203125,130467.23919677734
4776,BJ0303,2910.96044921875,119190.27407836914
4777,BJ0303,2236.99365234375,119190.27407836914
4778,BJ0303,1497.927734375,119190.27407836914
4779,BJ0303,598.0810546875,119190.27407836914
4780,BJ0304,598.0810546875,354801.9956970215
4781,BJ0304,2263.99365234375,354801.9956970215
4782,BJ0904,2263.99365234375,80960.1693315506
4783,BJ0304,0,354801.9956970215
4784,BJ0904,0,80960.1693315506
4785,BJ0202,16.222387313842773,134493.57030653954
4786,BJ0202,0,134493.57030653954
4787,BJ0202,0,134493.57030653954
4788,BJ0202,0,134493.57030653954
4789,BJ0202,0,134493.57030653954
4790,BJ0202,0,134493.57030653954
4791,BJ0202,10.555809020996094,134493.57030653954
4792,BJ0202,0,134493.57030653954
4793,BJ0202,0,134493.57030653954
4794,BJ0202,0,134493.57030653954
4795,BJ0202,0,134493.57030653954
4796,BJ0202,0,134493.57030653954
4797,BJ0202,19.863933563232422,134493.57030653954
4798,BJ0202,181.10769653320312,134493.57030653954
4799,BJ0202,315.2572326660156,134493.57030653954
4800,BJ0202,509.2500915527344,134493.57030653954
4801,BJ0202,1575.9173583984375,134493.57030653954
4802,BJ0202,720.93170166015625,134493.57030653954
4803,BJ0202,352.5151062011719,134493.57030653954
4804,BJ0202,660.21429443359375,134493.57030653954
4805,BJ0202,617.3365478515625,134493.57030653954
4806,BJ0202,427.4830627441406,134493.57030653954
4807,BJ0202,340.40704345703125,134493.57030653954
4808,BJ0202,287.3905334472656,134493.57030653954
4809,BJ0204,287.3905334472656,167454.41892692447
4810,BJ0202,465.6564636230469,134493.57030653954
4811,BJ0204,465.6564636230469,167454.41892692447
4812,BJ0202,291.0549621582031,134493.57030653954
4813,BJ0202,416.7021484375,134493.57030653954
4814,BJ0202,248.90380859375,134493.57030653954
4815,BJ0202,340.8985290527344,134493.57030653954
4816,BJ0202,159.57691955566406,134493.57030653954
4817,BJ0202,467.32733154296875,134493.57030653954
4818,BJ0202,115.78738403320312,134493.57030653954
4819,BJ0202,185.09913635253906,134493.57030653954
4820,BJ0204,185.09913635253906,167454.41892692447
4821,BJ0202,5.9813995361328125,134493.57030653954
4822,BJ0204,5.9813995361328125,167454.41892692447
4823,BJ0207,5.9813995361328125,97395.91608482972
4824,BJ0204,268.3323059082031,167454.41892692447
4825,BJ0207,268.3323059082031,97395.91608482972
4826,BJ0207,406.4392395019531,97395.91608482972
4827,BJ0207,649.99713134765625,97395.91608482972
4828,BJ0207,785.6905517578125,97395.91608482972
4829,BJ0207,1056.7071533203125,97395.91608482972
4830,BJ0207,235.2857208251953,97395.91608482972
4831,BJ0207,1257.3133544921875,97395.91608482972
4832,BJ0207,914.0391845703125,97395.91608482972
4833,BJ0207,2029.431396484375,97395.91608482972
4834,BJ0207,3145.217529296875,97395.91608482972
4835,BJ0207,10601.53125,97395.91608482972
4836,BJ0207,812.6787109375,97395.91608482972
4837,BJ0207,524.5615234375,97395.91608482972
4838,BJ0207,238.951171875,97395.91608482972
4839,BJ0207,118.10515594482422,97395.91608482972
4840,BJ0207,66.9859848022461,97395.91608482972
4841,BJ0207,43.19447326660156,97395.91608482972
4842,BJ0207,338.19439697265625,97395.91608482972
4843,BJ0702,338.19439697265625,325715.65093550086
4844,BJ0702,76.4048080444336,325715.65093550086
4845,BJ0702,207.2781982421875,325715.65093550086
4846,BJ0702,69.87503814697266,325715.65093550086
4847,BJ0702,34.46180725097656,325715.65093550086
4848,BJ0702,373.92205810546875,325715.65093550086
4849,BJ0702,337.89434814453125,325715.65093550086
4850,BJ0702,306.96722412109375,325715.65093550086
4851,BJ0702,463.04150390625,325715.65093550086
4852,BJ0702,1063.5296630859375,325715.65093550086
4853,BJ0702,426.5662536621094,325715.65093550086
4854,BJ0702,2178.370361328125,325715.65093550086
4855,BJ0702,110.3114013671875,325715.65093550086
4856,BJ0702,13.558727264404297,325715.65093550086
4857,BJ0702,103.6092529296875,325715.65093550086
4858,BJ0702,91.42469787597656,325715.65093550086
4859,BJ0702,401.2589111328125,325715.65093550086
4860,BJ0702,200.38259887695312,325715.65093550086
4861,BJ0702,1118.77197265625,325715.65093550086
4862,BJ0702,730.59295654296875,325715.65093550086
4863,BJ0702,2969.84619140625,325715.65093550086
4864,BJ0702,570.31793212890625,325715.65093550086
4865,BJ0702,256.60107421875,325715.65093550086
4866,BJ0702,320.5827941894531,325715.65093550086
4867,BJ0702,352.12646484375,325715.65093550086
4868,BJ0408,230.21372985839844,345867.5074435696
4869,BJ0702,230.21372985839844,325715.65093550086
4870,BJ0408,33.60330581665039,345867.5074435696
4871,BJ0408,0,345867.5074435696
4872,BJ0408,0,345867.5074435696
4873,BJ0408,0,345867.5074435696
4874,BJ0408,0,345867.5074435696
4875,BJ0408,160.42222595214844,345867.5074435696
4876,BJ0408,273.24871826171875,345867.5074435696
4877,BJ0408,405.8590087890625,345867.5074435696
4878,BJ0701,405.8590087890625,185709.68802386522
4879,BJ0408,567.84161376953125,345867.5074435696
4880,BJ0701,567.84161376953125,185709.68802386522
4881,BJ0701,28.41478157043457,185709.68802386522
4882,BJ0701,0,185709.68802386522
4883,BJ0701,208.9879608154297,185709.68802386522
4884,BJ0701,129.17323303222656,185709.68802386522
4885,BJ0701,0,185709.68802386522
4886,BJ0701,0,185709.68802386522
4887,BJ0701,20.127513885498047,185709.68802386522
4888,BJ0701,0,185709.68802386522
4889,BJ0701,0,185709.68802386522
4890,BJ0701,0,185709.68802386522
4891,BJ0701,0,185709.68802386522
4892,BJ0701,20.85243797302246,185709.68802386522
4893,BJ0701,0,185709.68802386522
4894,BJ0701,0,185709.68802386522
4895,BJ0701,0,185709.68802386522
4896,BJ0701,0,185709.68802386522
4897,BJ0701,0,185709.68802386522
4898,BJ0701,0,185709.68802386522
4899,BJ0701,0,185709.68802386522
4900,BJ0701,0,185709.68802386522
4901,BJ0701,0,185709.68802386522
4902,BJ0501,24.222904205322266,125384.68700408936
4903,BJ0701,24.222904205322266,185709.68802386522
4904,BJ0501,62.904747009277344,125384.68700408936
4905,BJ0501,250.7270050048828,125384.68700408936
4906,BJ0501,938.60699462890625,125384.68700408936
4907,BJ0501,82.17867279052734,125384.68700408936
4908,BJ0501,23.413768768310547,125384.68700408936
4909,BJ0501,84.85858154296875,125384.68700408936
4910,BJ0501,93.16021728515625,125384.68700408936
4911,BJ0501,7.117466926574707,125384.68700408936
4912,BJ0501,501.9469909667969,125384.68700408936
4913,BJ0501,220.8491973876953,125384.68700408936
4914,BJ0501,277.7495422363281,125384.68700408936
4915,BJ0501,112.29658508300781,125384.68700408936
4916,BJ0501,79.79017639160156,125384.68700408936
4917,BJ0501,25.374027252197266,125384.68700408936
4918,BJ0501,160.07925415039062,125384.68700408936
4919,BJ0501,135.8815460205078,125384.68700408936
4920,BJ0505,135.8815460205078,175787.4046022892
4921,BJ0505,1089.2884521484375,175787.4046022892
4922,BJ0505,228.276611328125,175787.4046022892
4923,BJ0505,448.7143249511719,175787.4046022892
4924,BJ0505,155.5803985595703,175787.4046022892
4925,BJ0505,2272.026611328125,175787.4046022892
4926,BJ0505,6115.67724609375,175787.4046022892
4927,BJ0505,437.57769775390625,175787.4046022892
4928,BJ0505,618.3927001953125,175787.4046022892
4929,BJ0505,705.12109375,175787.4046022892
4930,BJ0505,20.92497444152832,175787.4046022892
4931,BJ0505,689.54461669921875,175787.4046022892
4932,BJ0505,209.52825927734375,175787.4046022892
4933,BJ0505,23.84018898010254,175787.4046022892
4934,BJ0505,48.5467414855957,175787.4046022892
4935,BJ0505,0,175787.4046022892
4936,BJ0505,35.07289123535156,175787.4046022892
4937,BJ0505,141.31716918945312,175787.4046022892
4938,BJ0505,7.859870910644531,175787.4046022892
4939,BJ1205,7.859870910644531,188915.76804292202
4940,BJ0505,199.33360290527344,175787.4046022892
4941,BJ1205,199.33360290527344,188915.76804292202
4942,BJ1205,71.22132873535156,188915.76804292202
4943,BJ1205,526.36920166015625,188915.76804292202
4944,BJ1205,345.70062255859375,188915.76804292202
4945,BJ1205,33.54825210571289,188915.76804292202
4946,BJ1205,278.8705749511719,188915.76804292202
4947,BJ1205,208.8824920654297,188915.76804292202
4948,BJ1205,396.9536437988281,188915.76804292202
4949,BJ1205,259.3108215332031,188915.76804292202
4950,BJ1205,167.48757934570312,188915.76804292202
4951,BJ1205,1342.2822265625,188915.76804292202
4952,BJ1205,1715.918701171875,188915.76804292202
4953,BJ1201,7130.578125,116667.11093139648
4954,BJ1205,7130.578125,188915.76804292202
4955,BJ1201,6859.6396484375,116667.11093139648
4956,BJ1201,21659.310546875,116667.11093139648
4957,BJ1201,9006.8505859375,116667.11093139648
4958,BJ1201,6303.28125,116667.11093139648
4959,BJ1202,6303.28125,114993.14254570007
4960,BJ1202,3210.177490234375,114993.14254570007
4961,BJ1202,7043.0478515625,114993.14254570007
4962,BJ1202,2395.741943359375,114993.14254570007
4963,BJ1202,19.235288619995117,114993.14254570007
4964,BJ1209,19.235288619995117,152311.36862713099
4965,BJ1209,415.777587890625,152311.36862713099
4966,BJ1209,1567.203125,152311.36862713099
4967,BJ0605,875.91876220703125,197804.41452026367
4968,BJ1209,875.91876220703125,152311.36862713099
4969,BJ0605,914.936767578125,197804.41452026367
4970,BJ1209,914.936767578125,152311.36862713099
4971,BJ0605,1027.748779296875,197804.41452026367
4972,BJ0605,3254.736083984375,197804.41452026367
4973,BJ0605,4220.04833984375,197804.41452026367
4974,BJ0605,3307.807861328125,197804.41452026367
4975,BJ0605,2325.4462890625,197804.41452026367
4976,BJ0605,1559.42431640625,197804.41452026367
4977,BJ0902,1559.42431640625,137285.95356750488
4978,BJ0605,1480.363525390625,197804.41452026367
4979,BJ0902,1480.363525390625,137285.95356750488
4980,BJ0302,175.28604125976562,184501.19514465332
4981,BJ0902,175.28604125976562,137285.95356750488
4982,BJ0302,466.8009338378906,184501.19514465332
4983,BJ0902,466.8009338378906,137285.95356750488
4984,BJ0302,410.3543395996094,184501.19514465332
4985,BJ0902,410.3543395996094,137285.95356750488
4986,BJ0302,1480.2354736328125,184501.19514465332
4987,BJ0303,1480.2354736328125,119190.27407836914
4988,BJ0302,3510.752197265625,184501.19514465332
4989,BJ0303,3510.752197265625,119190.27407836914
4990,BJ0303,4156.7607421875,119190.27407836914
4991,BJ0303,3718.219482421875,119190.27407836914
4992,BJ0303,4271.52197265625,119190.27407836914
4993,BJ0303,4049.447021484375,119190.27407836914
4994,BJ0303,3181.168701171875,119190.27407836914
4995,BJ0303,1972.6693115234375,119190.27407836914
4996,BJ0303,2061.135498046875,119190.27407836914
4997,BJ0303,2279.730712890625,119190.27407836914
4998,BJ0303,913.9642333984375,119190.27407836914
4999,BJ0304,913.9642333984375,354801.9956970215
5000,BJ0304,2419.14990234375,354801.9956970215
5001,BJ0101,0,634992.7192276716
5002,BJ0101,0,634992.7192276716
5003,BJ0202,0,134493.57030653954
5004,BJ0101,0,634992.7192276716
5005,BJ0202,0,134493.57030653954
5006,BJ0202,0,134493.57030653954
5007,BJ0202,0,134493.57030653954
5008,BJ0202,3.5060956478118896,134493.57030653954
5009,BJ0202,24.783355712890625,134493.57030653954
5010,BJ0202,4.745726585388184,134493.57030653954
5011,BJ0202,0,134493.57030653954
5012,BJ0202,0,134493.57030653954
5013,BJ0202,0,134493.57030653954
5014,BJ0202,0,134493.57030653954
5015,BJ0202,0,134493.57030653954
5016,BJ0202,17.75527000427246,134493.57030653954
5017,BJ0202,256.7590026855469,134493.57030653954
5018,BJ0202,602.27142333984375,134493.57030653954
5019,BJ0202,311.2826232910156,134493.57030653954
5020,BJ0202,306.36236572265625,134493.57030653954
5021,BJ0202,306.56463623046875,134493.57030653954
5022,BJ0202,349.0070495605469,134493.57030653954
5023,BJ0202,322.2423095703125,134493.57030653954
5024,BJ0202,360.85369873046875,134493.57030653954
5025,BJ0202,194.68356323242188,134493.57030653954
5026,BJ0202,174.41981506347656,134493.57030653954
5027,BJ0202,412.03802490234375,134493.57030653954
5028,BJ0202,377.876708984375,134493.57030653954
5029,BJ0202,411.2847900390625,134493.57030653954
5030,BJ0202,75.00398254394531,134493.57030653954
5031,BJ0202,101.56170654296875,134493.57030653954
5032,BJ0202,108.85400390625,134493.57030653954
5033,BJ0202,95.80506134033203,134493.57030653954
5034,BJ0202,318.57464599609375,134493.57030653954
5035,BJ0202,140.58200073242188,134493.57030653954
5036,BJ0202,436.289306640625,134493.57030653954
5037,BJ0202,170.20423889160156,134493.57030653954
5038,BJ0204,170.20423889160156,167454.41892692447
5039,BJ0207,170.20423889160156,97395.91608482972
5040,BJ0207,363.9853210449219,97395.91608482972
5041,BJ0207,349.1605224609375,97395.91608482972
5042,BJ0207,296.2355041503906,97395.91608482972
5043,BJ0207,2190.42578125,97395.91608482972
5044,BJ0207,420.53289794921875,97395.91608482972
5045,BJ0207,220.12562561035156,97395.91608482972
5046,BJ0207,261.8705139160156,97395.91608482972
5047,BJ0207,450.17303466796875,97395.91608482972
5048,BJ0207,431.2105407714844,97395.91608482972
5049,BJ0207,605.3924560546875,97395.91608482972
5050,BJ0207,985.17852783203125,97395.91608482972
5051,BJ0207,262.73565673828125,97395.91608482972
5052,BJ0207,227.46974182128906,97395.91608482972
5053,BJ0207,149.36129760742188,97395.91608482972
5054,BJ0207,394.42974853515625,97395.91608482972
5055,BJ0207,54.572227478027344,97395.91608482972
5056,BJ0207,7.021573543548584,97395.91608482972
5057,BJ0207,81.83404541015625,97395.91608482972
5058,BJ0702,81.83404541015625,325715.65093550086
5059,BJ0702,234.62513732910156,325715.65093550086
5060,BJ0702,74.1375961303711,325715.65093550086
5061,BJ0702,80.00677490234375,325715.65093550086
5062,BJ0702,69.10096740722656,325715.65093550086
5063,BJ0702,150.43740844726562,325715.65093550086
5064,BJ0702,94.4378433227539,325715.65093550086
5065,BJ0702,92.20255279541016,325715.65093550086
5066,BJ0702,124.27745056152344,325715.65093550086
5067,BJ0702,487.66192626953125,325715.65093550086
5068,BJ0702,580.51690673828125,325715.65093550086
5069,BJ0702,4615.4716796875,325715.65093550086
5070,BJ0702,39.74406433105469,325715.65093550086
5071,BJ0702,280.72332763671875,325715.65093550086
5072,BJ0702,128.05665588378906,325715.65093550086
5073,BJ0702,235.7535858154297,325715.65093550086
5074,BJ0702,96.75023651123047,325715.65093550086
5075,BJ0702,76.483428955078125,325715.65093550086
5076,BJ0702,44.697052001953125,325715.65093550086
5077,BJ0702,59.616451263427734,325715.65093550086
5078,BJ0702,82.90205383300781,325715.65093550086
5079,BJ0702,3358.719482421875,325715.65093550086
5080,BJ0702,586.21881103515625,325715.65093550086
5081,BJ0702,199.13418579101562,325715.65093550086
5082,BJ0702,449.2966613769531,325715.65093550086
5083,BJ0408,183.5829620361328,345867.5074435696
5084,BJ0702,183.5829620361328,325715.65093550086
5085,BJ0408,254.26681518554688,345867.5074435696
5086,BJ0408,6.38824987411499,345867.5074435696
5087,BJ0408,0,345867.5074435696
5088,BJ0408,0,345867.5074435696
5089,BJ0408,133.36526489257812,345867.5074435696
5090,BJ0408,500.1851806640625,345867.5074435696
5091,BJ0408,220.51402282714844,345867.5074435696
5092,BJ0408,558.291748046875,345867.5074435696
5093,BJ0408,74.75982666015625,345867.5074435696
5094,BJ0701,74.75982666015625,185709.68802386522
5095,BJ0408,276.9729919433594,345867.5074435696
5096,BJ0701,276.9729919433594,185709.68802386522
5097,BJ0701,189.53929138183594,185709.68802386522
5098,BJ0701,334.21673583984375,185709.68802386522
5099,BJ0701,150.052978515625,185709.68802386522
5100,BJ0701,18.948143005371094,185709.68802386522
5101,BJ0701,52.953712463378906,185709.68802386522
5102,BJ0701,27.817222595214844,185709.68802386522
5103,BJ0701,0,185709.68802386522
5104,BJ0701,0,185709.68802386522
5105,BJ0701,0,185709.68802386522
5106,BJ0701,0,185709.68802386522
5107,BJ0701,0,185709.68802386522
5108,BJ0701,0,185709.68802386522
5109,BJ0701,0,185709.68802386522
5110,BJ0701,0,185709.68802386522
5111,BJ0701,0,185709.68802386522
5112,BJ0701,0,185709.68802386522
5113,BJ0701,0,185709.68802386522
5114,BJ0701,38.854461669921875,185709.68802386522
5115,BJ0701,0,185709.68802386522
5116,BJ0701,0,185709.68802386522
