id,precip_year,admin2Pcod,precip_2018,precip_2018_sd,precip_2018_adm2,precip_2018_sd_adm2,precip_year_adm2
2308,1075.4086021505375,BJ0901,1093.2016129032256,64.19745438778318,1098.8750228860185,12.10925122381078,43523.7727051375
2310,1081.680690399137,BJ0901,1095.6893203883496,64.06403708160904,1098.8750228860185,12.10925122381078,43523.7727051375
2312,1087.0302049622437,BJ0901,1098.5436893203882,64.17161623014225,1098.8750228860185,12.10925122381078,43523.7727051375
2313,1094.9708737864078,BJ0901,1102.6893203883494,64.34496073452668,1098.8750228860185,12.10925122381078,43523.7727051375
2514,1085.596548004315,BJ0901,1099.2718446601941,64.36949587778454,1098.8750228860185,12.10925122381078,43523.7727051375
2516,1089.049504950495,BJ0901,1100.7425742574258,64.37547699452902,1098.8750228860185,12.10925122381078,43523.7727051375
2517,1094.3236245954693,BJ0901,1103,64.40961673258381,1098.8750228860185,12.10925122381078,43523.7727051375
2518,1100.7307692307693,BJ0901,1108.1538461538462,64.46338108837303,1098.8750228860185,12.10925122381078,43523.7727051375
2519,1104.233870967742,BJ0901,1110.4435483870968,64.6466850263902,1098.8750228860185,12.10925122381078,43523.7727051375
2725,1090.2222222222222,BJ0901,1103,64.77297182303649,1098.8750228860185,12.10925122381078,43523.7727051375
2727,1091.1952535059331,BJ0901,1103.0000000000002,64.65572814136193,1098.8750228860185,12.10925122381078,43523.7727051375
2728,1092.6666666666667,BJ0901,1103,64.50857354341406,1098.8750228860185,12.10925122381078,43523.7727051375
2729,1097.4551282051282,BJ0901,1106.1923076923078,64.62605483410847,1098.8750228860185,12.10925122381078,43523.7727051375
2730,1100.4668458781362,BJ0901,1107.9919354838712,64.81115289626598,1098.8750228860185,12.10925122381078,43523.7727051375
2731,1104.111111111111,BJ0901,1110,65.13831437794502,1098.8750228860185,12.10925122381078,43523.7727051375
2947,1070.888888888889,BJ0901,1084.4174757281553,64.03646264658944,1098.8750228860185,12.10925122381078,43523.7727051375
2950,1080.3366013071898,BJ0901,1093.1568627450981,64.4354633761622,1098.8750228860185,12.10925122381078,43523.7727051375
2952,1094.6410256410256,BJ0901,1106.3846153846157,65.05496875730819,1098.8750228860185,12.10925122381078,43523.7727051375
2954,1101.6154684095861,BJ0901,1111,65.31045032140078,1098.8750228860185,12.10925122381078,43523.7727051375
2956,1104.9078590785907,BJ0901,1112.2682926829268,65.42146187194815,1098.8750228860185,12.10925122381078,43523.7727051375
2957,1108.0981661272924,BJ0901,1112.5631067961165,65.53230562404644,1098.8750228860185,12.10925122381078,43523.7727051375
2958,1108.9967637540453,BJ0901,1111.1941747572816,65.65559884638263,1098.8750228860185,12.10925122381078,43523.7727051375
3163,1071.008230452675,BJ0901,1085.2222222222222,64.15144726977198,1098.8750228860185,12.10925122381078,43523.7727051375
3167,1103.1121898597626,BJ0901,1114.7669902912621,65.5683507606205,1098.8750228860185,12.10925122381078,43523.7727051375
3169,1107.621359223301,BJ0901,1116.8252427184466,65.78370079731675,1098.8750228860185,12.10925122381078,43523.7727051375
3171,1109.6612903225807,BJ0901,1116.9838709677422,65.86850411160802,1098.8750228860185,12.10925122381078,43523.7727051375
3173,1111.4572649572651,BJ0901,1116.173076923077,65.93989870372125,1098.8750228860185,12.10925122381078,43523.7727051375
3176,1111.4901960784314,BJ0901,1113.9803921568625,66.02687572241602,1098.8750228860185,12.10925122381078,43523.7727051375
3385,1068.6666666666667,BJ0902,1093,65.00134031252158,1112.656377424882,22.989028387827542,65601.50979602223
3387,1065,BJ0902,1085,64.42255157563345,1112.656377424882,22.989028387827542,65601.50979602223
3389,1062.611650485437,BJ0902,1081.0194174757285,64.0986493946221,1112.656377424882,22.989028387827542,65601.50979602223
3613,1052.353046594982,BJ0902,1079.2499999999998,64.1891391046921,1112.656377424882,22.989028387827542,65601.50979602223
3615,1058.2852564102566,BJ0902,1084.6442307692307,64.46673295452587,1112.656377424882,22.989028387827542,65601.50979602223
3617,1063.9871794871794,BJ0902,1085.7596153846152,64.39304506384491,1112.656377424882,22.989028387827542,65601.50979602223
3618,1065.7385620915034,BJ0902,1085.8333333333333,64.40324210436741,1112.656377424882,22.989028387827542,65601.50979602223
3620,1068.2038834951456,BJ0902,1085.7378640776697,64.42615090262531,1112.656377424882,22.989028387827542,65601.50979602223
3844,1051.763440860215,BJ0902,1078.5483870967741,64.12607032020554,1112.656377424882,22.989028387827542,65601.50979602223
3846,1058.4239482200646,BJ0902,1085.1262135922327,64.41612266294571,1112.656377424882,22.989028387827542,65601.50979602223
3847,1067.7357065803667,BJ0902,1090.019417475728,64.61545329960946,1112.656377424882,22.989028387827542,65601.50979602223
3848,1071.8975188781014,BJ0902,1092.2621359223301,64.75358573952236,1112.656377424882,22.989028387827542,65601.50979602223
3849,1078.559870550162,BJ0902,1095.990291262136,64.99773451694283,1112.656377424882,22.989028387827542,65601.50979602223
3851,1109.5609318996417,BJ0902,1126.0564516129032,66.2212081517032,1112.656377424882,22.989028387827542,65601.50979602223
4068,1053.6666666666667,BJ0902,1082,64.40049877465422,1112.656377424882,22.989028387827542,65601.50979602223
4071,1062,BJ0902,1089,64.60104840128723,1112.656377424882,22.989028387827542,65601.50979602223
4073,1070.3333333333333,BJ0902,1096,64.8176930577858,1112.656377424882,22.989028387827542,65601.50979602223
4074,1081.888888888889,BJ0902,1104,65.40503177751833,1112.656377424882,22.989028387827542,65601.50979602223
4075,1090.4692556634304,BJ0902,1109.970873786408,65.67139528919844,1112.656377424882,22.989028387827542,65601.50979602223
4076,1103.4444444444443,BJ0902,1119,66.08964297899414,1112.656377424882,22.989028387827542,65601.50979602223
4077,1136.1697777777779,BJ0902,1152.2800000000002,67.56505015482666,1112.656377424882,22.989028387827542,65601.50979602223
4079,1146.0507011866237,BJ0902,1161.3883495145633,68.11966367582873,1112.656377424882,22.989028387827542,65601.50979602223
4295,1065.6148867313916,BJ0902,1096.4757281553395,65.09214758315063,1112.656377424882,22.989028387827542,65601.50979602223
4297,1072.2876344086021,BJ0902,1100.4435483870968,65.281768787144145,1112.656377424882,22.989028387827542,65601.50979602223
4298,1078.8349514563108,BJ0902,1104.2718446601941,65.49061928338025,1112.656377424882,22.989028387827542,65601.50979602223
4299,1086.101402373247,BJ0902,1107.4466019417475,65.91044735319024,1112.656377424882,22.989028387827542,65601.50979602223
4300,1092.175836030205,BJ0902,1112.0582524271845,66.08293279684503,1112.656377424882,22.989028387827542,65601.50979602223
4301,1101.3675213675212,BJ0902,1119,66.35166491755801,1112.656377424882,22.989028387827542,65601.50979602223
4302,1129.4715447154472,BJ0902,1144.8861788617885,67.65448807224756,1112.656377424882,22.989028387827542,65601.50979602223
