id,admin2Pcod,lc_11,lc_12,lc_13,lc_8,lc_11_adm2,lc_12_adm2,lc_13_adm2,lc_8_adm2,lc_11_max_adm2,lc_12_max_adm2,lc_13_max_adm2,lc_8_max_adm2
15038,BJ0105,1,0,0,0,0.9208928019842283,0.008728098548362942,0.04960300746064003,0,1,0.8823529411764706,0.7906976744186046,0
15098,BJ0105,1,0,0,0,0.9208928019842283,0.008728098548362942,0.04960300746064003,0,1,0.8823529411764706,0.7906976744186046,0
15099,BJ0105,1,0,0,0,0.9208928019842283,0.008728098548362942,0.04960300746064003,0,1,0.8823529411764706,0.7906976744186046,0
15100,BJ0105,1,0,0,0,0.9208928019842283,0.008728098548362942,0.04960300746064003,0,1,0.8823529411764706,0.7906976744186046,0
15155,BJ0105,0,0,0,0,0.9208928019842283,0.008728098548362942,0.04960300746064003,0,1,0.8823529411764706,0.7906976744186046,0
13581,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13583,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13708,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13710,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13711,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13816,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13818,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13820,BJ0106,0.6666666666666666,0,0,0.3333333333333333,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13822,BJ0106,0.25,0,0,0.75,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13824,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13830,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13832,BJ0106,0.14285714285714285,0,0,0.8571428571428571,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13834,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13835,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13836,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13925,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13934,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13935,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13936,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13937,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13939,BJ0106,0.2857142857142857,0,0,0.7142857142857143,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13941,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13943,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13945,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13947,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13949,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13950,BJ0106,0.09090909090909091,0,0,0.9090909090909091,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13951,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13952,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
13953,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14033,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14035,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14037,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14039,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14041,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14043,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14045,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14048,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14050,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14052,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14053,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14054,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14055,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14056,BJ0106,0.875,0,0,0.125,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
