hhid,grappe,menage,vague,hhweight,hhsize,lat,lon,insecure
127231,127,231,2,175.2712208842543,8,6.46121487021446,2.31936765834689,1
127246,127,246,2,175.2712208842543,8,6.46121487021446,2.31936765834689,0
128022,128,22,1,144.92021928827307,7,6.4730233,2.3057224,1
128033,128,33,1,144.92021928827307,3,6.4730233,2.3057224,1
128045,128,45,1,144.92021928827307,2,6.4730233,2.3057224,1
128067,128,67,1,144.92021928827307,3,6.4730233,2.3057224,1
128079,128,79,1,144.92021928827307,4,6.4730233,2.3057224,1
128090,128,90,1,144.92021928827307,6,6.4730233,2.3057224,0
128101,128,101,1,144.92021928827307,4,6.4730233,2.3057224,1
128113,128,113,1,144.92021928827307,4,6.4730233,2.3057224,1
128124,128,124,1,144.92021928827307,1,6.4730233,2.3057224,0
128135,128,135,1,144.92021928827307,4,6.4730233,2.3057224,1
128158,128,158,1,144.92021928827307,3,6.4730233,2.3057224,0
128181,128,181,1,144.92021928827307,4,6.4730233,2.3057224,1
129015,129,15,2,251.60190502067732,8,6.43868787679821,2.30182534083724,1
129033,129,33,2,251.60190502067732,1,6.43868787679821,2.30182534083724,1
129068,129,68,2,251.60190502067732,2,6.43868787679821,2.30182534083724,0
129086,129,86,2,251.60190502067732,6,6.43868787679821,2.30182534083724,0
129103,129,103,2,251.60190502067732,3,6.43868787679821,2.30182534083724,1
129139,129,139,2,251.60190502067732,4,6.43868787679821,2.30182534083724,1
129157,129,157,2,251.60190502067732,7,6.43868787679821,2.30182534083724,1
129174,129,174,2,251.60190502067732,7,6.43868787679821,2.30182534083724,1
129210,129,210,2,251.60190502067732,5,6.43868787679821,2.30182534083724,1
129227,129,227,2,251.60190502067732,4,6.43868787679821,2.30182534083724,1
129245,129,245,2,251.60190502067732,8,6.43868787679821,2.30182534083724,1
129280,129,280,2,251.60190502067732,5,6.43868787679821,2.30182534083724,1
130027,130,27,1,526.4954578062187,1,6.4225956,2.3127496,1
130059,130,59,1,526.4954578062187,3,6.4225956,2.3127496,0
130124,130,124,1,526.4954578062187,4,6.4225956,2.3127496,1
130157,130,157,1,526.4954578062187,6,6.4225956,2.3127496,1
130189,130,189,1,526.4954578062187,2,6.4225956,2.3127496,1
130221,130,221,1,526.4954578062187,6,6.4225956,2.3127496,1
130254,130,254,1,526.4954578062187,3,6.4225956,2.3127496,1
130286,130,286,1,526.4954578062187,1,6.4225956,2.3127496,1
130318,130,318,1,526.4954578062187,4,6.4225956,2.3127496,1
130351,130,351,1,526.4954578062187,4,6.4225956,2.3127496,1
130383,130,383,1,526.4954578062187,7,6.4225956,2.3127496,1
130513,130,513,1,526.4954578062187,5,6.4225956,2.3127496,0
131016,131,16,2,219.36069843429016,10,6.45431094802916,2.31354961171746,1
131028,131,28,2,219.36069843429016,4,6.45431094802916,2.31354961171746,1
131041,131,41,2,219.36069843429016,7,6.45431094802916,2.31354961171746,0
131065,131,65,2,219.36069843429016,8,6.45431094802916,2.31354961171746,0
131078,131,78,2,219.36069843429016,6,6.45431094802916,2.31354961171746,1
131090,131,90,2,219.36069843429016,6,6.45431094802916,2.31354961171746,1
131115,131,115,2,219.36069843429016,6,6.45431094802916,2.31354961171746,0
131127,131,127,2,219.36069843429016,9,6.45431094802916,2.31354961171746,0
131140,131,140,2,219.36069843429016,7,6.45431094802916,2.31354961171746,1
131164,131,164,2,219.36069843429016,6,6.45431094802916,2.31354961171746,0
131177,131,177,2,219.36069843429016,6,6.45431094802916,2.31354961171746,0
131189,131,189,2,219.36069843429016,8,6.45431094802916,2.31354961171746,1
132004,132,4,1,297.087789061283,2,6.6327723,2.3118296,1
132021,132,21,1,297.087789061283,5,6.6327723,2.3118296,1
132038,132,38,1,297.087789061283,5,6.6327723,2.3118296,1
132055,132,55,1,297.087789061283,5,6.6327723,2.3118296,1
132071,132,71,1,297.087789061283,7,6.6327723,2.3118296,0
132088,132,88,1,297.087789061283,4,6.6327723,2.3118296,0
132105,132,105,1,297.087789061283,3,6.6327723,2.3118296,0
132122,132,122,1,297.087789061283,6,6.6327723,2.3118296,0
132138,132,138,1,297.087789061283,3,6.6327723,2.3118296,1
132155,132,155,1,297.087789061283,1,6.6327723,2.3118296,1
132172,132,172,1,297.087789061283,2,6.6327723,2.3118296,1
132189,132,189,1,297.087789061283,2,6.6327723,2.3118296,1
133011,133,11,1,243.5345490909592,1,6.7534008,2.1956842,1
133025,133,25,1,243.5345490909592,4,6.7534008,2.1956842,1
133039,133,39,1,243.5345490909592,7,6.7534008,2.1956842,1
133053,133,53,1,243.5345490909592,5,6.7534008,2.1956842,1
133067,133,67,1,243.5345490909592,3,6.7534008,2.1956842,1
133080,133,80,1,243.5345490909592,1,6.7534008,2.1956842,1
133094,133,94,1,243.5345490909592,1,6.7534008,2.1956842,1
133108,133,108,1,243.5345490909592,2,6.7534008,2.1956842,1
133122,133,122,1,243.5345490909592,5,6.7534008,2.1956842,1
133136,133,136,1,243.5345490909592,1,6.7534008,2.1956842,1
133150,133,150,1,243.5345490909592,3,6.7534008,2.1956842,1
133164,133,164,1,243.5345490909592,2,6.7534008,2.1956842,1
134011,134,11,2,246.5385197679501,6,6.66394326835871,2.15486459434032,1
134026,134,26,2,246.5385197679501,2,6.66394326835871,2.15486459434032,1
134056,134,56,2,246.5385197679501,7,6.66394326835871,2.15486459434032,1
134071,134,71,2,246.5385197679501,6,6.66394326835871,2.15486459434032,1
134085,134,85,2,246.5385197679501,4,6.66394326835871,2.15486459434032,1
134115,134,115,2,246.5385197679501,1,6.66394326835871,2.15486459434032,1
134130,134,130,2,246.5385197679501,5,6.66394326835871,2.15486459434032,1
134145,134,145,2,246.5385197679501,1,6.66394326835871,2.15486459434032,1
134174,134,174,2,246.5385197679501,4,6.66394326835871,2.15486459434032,0
134189,134,189,2,246.5385197679501,3,6.66394326835871,2.15486459434032,0
134204,134,204,2,246.5385197679501,5,6.66394326835871,2.15486459434032,0
134234,134,234,2,246.5385197679501,4,6.66394326835871,2.15486459434032,0
135010,135,10,1,301.100465384023,4,6.6600447,2.1499168,1
135032,135,32,1,301.100465384023,1,6.6600447,2.1499168,1
135053,135,53,1,301.100465384023,5,6.6600447,2.1499168,1
135074,135,74,1,301.100465384023,5,6.6600447,2.1499168,1
135096,135,96,1,301.100465384023,7,6.6600447,2.1499168,1
135117,135,117,1,301.100465384023,4,6.6600447,2.1499168,1
135138,135,138,1,301.100465384023,6,6.6600447,2.1499168,1
135160,135,160,1,301.100465384023,1,6.6600447,2.1499168,0
135181,135,181,1,301.100465384023,1,6.6600447,2.1499168,1
135203,135,203,1,301.100465384023,1,6.6600447,2.1499168,1
135245,135,245,1,301.100465384023,6,6.6600447,2.1499168,1
135267,135,267,1,301.100465384023,2,6.6600447,2.1499168,1
136010,136,10,2,335.60678206902844,7,6.74387355800718,2.12232068181038,1
136027,136,27,2,335.60678206902844,3,6.74387355800718,2.12232068181038,1
136045,136,45,2,335.60678206902844,3,6.74387355800718,2.12232068181038,1
136081,136,81,2,335.60678206902844,5,6.74387355800718,2.12232068181038,1
136099,136,99,2,335.60678206902844,7,6.74387355800718,2.12232068181038,1
136117,136,117,2,335.60678206902844,6,6.74387355800718,2.12232068181038,1
136153,136,153,2,335.60678206902844,3,6.74387355800718,2.12232068181038,1
136170,136,170,2,335.60678206902844,5,6.74387355800718,2.12232068181038,1
136188,136,188,2,335.60678206902844,1,6.74387355800718,2.12232068181038,0
136224,136,224,2,335.60678206902844,3,6.74387355800718,2.12232068181038,0
136242,136,242,2,335.60678206902844,6,6.74387355800718,2.12232068181038,1
136260,136,260,2,335.60678206902844,2,6.74387355800718,2.12232068181038,0
137004,137,4,1,235.4095619554598,2,6.7325996,2.116571,0
137009,137,9,1,235.4095619554598,3,6.7325996,2.116571,1
137014,137,14,1,235.4095619554598,4,6.7325996,2.116571,1
137018,137,18,1,235.4095619554598,1,6.7325996,2.116571,1
137023,137,23,1,235.4095619554598,1,6.7325996,2.116571,1
137028,137,28,1,235.4095619554598,9,6.7325996,2.116571,1
137033,137,33,1,235.4095619554598,1,6.7325996,2.116571,1
137037,137,37,1,235.4095619554598,7,6.7325996,2.116571,1
137042,137,42,1,235.4095619554598,3,6.7325996,2.116571,1
137047,137,47,1,235.4095619554598,3,6.7325996,2.116571,1
137052,137,52,1,235.4095619554598,2,6.7325996,2.116571,1
137056,137,56,1,235.4095619554598,2,6.7325996,2.116571,1
138006,138,6,2,276.5654690596819,9,6.60193864256144,2.02563685365021,1
138013,138,13,2,276.5654690596819,7,6.60193864256144,2.02563685365021,1
138027,138,27,2,276.5654690596819,10,6.60193864256144,2.02563685365021,1
138034,138,34,2,276.5654690596819,8,6.60193864256144,2.02563685365021,1
138041,138,41,2,276.5654690596819,5,6.60193864256144,2.02563685365021,1
138055,138,55,2,276.5654690596819,8,6.60193864256144,2.02563685365021,1
138062,138,62,2,276.5654690596819,3,6.60193864256144,2.02563685365021,1
138070,138,70,2,276.5654690596819,8,6.60193864256144,2.02563685365021,1
138084,138,84,2,276.5654690596819,3,6.60193864256144,2.02563685365021,0
138091,138,91,2,276.5654690596819,5,6.60193864256144,2.02563685365021,0
138098,138,98,2,276.5654690596819,8,6.60193864256144,2.02563685365021,1
138112,138,112,2,276.5654690596819,5,6.60193864256144,2.02563685365021,0
139005,139,5,1,524.3132372504829,2,6.6755411,2.2215351,1
139021,139,21,1,524.3132372504829,10,6.6755411,2.2215351,1
139036,139,36,1,524.3132372504829,4,6.6755411,2.2215351,1
139051,139,51,1,524.3132372504829,6,6.6755411,2.2215351,1
139066,139,66,1,524.3132372504829,7,6.6755411,2.2215351,1
139081,139,81,1,524.3132372504829,3,6.6755411,2.2215351,1
139096,139,96,1,524.3132372504829,3,6.6755411,2.2215351,1
139111,139,111,1,524.3132372504829,2,6.6755411,2.2215351,1
139126,139,126,1,524.3132372504829,1,6.6755411,2.2215351,1
139142,139,142,1,524.3132372504829,3,6.6755411,2.2215351,1
139157,139,157,1,524.3132372504829,3,6.6755411,2.2215351,1
139172,139,172,1,524.3132372504829,2,6.6755411,2.2215351,0
140013,140,13,2,216.70138164064048,6,6.63323239423335,2.22403130494058,1
140023,140,23,2,216.70138164064048,4,6.63323239423335,2.22403130494058,1
140033,140,33,2,216.70138164064048,3,6.63323239423335,2.22403130494058,1
140052,140,52,2,216.70138164064048,5,6.63323239423335,2.22403130494058,1
140062,140,62,2,216.70138164064048,8,6.63323239423335,2.22403130494058,1
140072,140,72,2,216.70138164064048,7,6.63323239423335,2.22403130494058,1
140091,140,91,2,216.70138164064048,4,6.63323239423335,2.22403130494058,1
140101,140,101,2,216.70138164064048,7,6.63323239423335,2.22403130494058,1
140111,140,111,2,216.70138164064048,7,6.63323239423335,2.22403130494058,0
140130,140,130,2,216.70138164064048,4,6.63323239423335,2.22403130494058,0
140140,140,140,2,216.70138164064048,4,6.63323239423335,2.22403130494058,0
140150,140,150,2,216.70138164064048,1,6.63323239423335,2.22403130494058,0
141005,141,5,1,573.1321893431428,1,6.4651785,2.0468484,1
141017,141,17,1,573.1321893431428,2,6.4651785,2.0468484,1
141028,141,28,1,573.1321893431428,7,6.4651785,2.0468484,1
141040,141,40,1,573.1321893431428,8,6.4651785,2.0468484,1
141052,141,52,1,573.1321893431428,2,6.4651785,2.0468484,0
141064,141,64,1,573.1321893431428,3,6.4651785,2.0468484,1
141076,141,76,1,573.1321893431428,2,6.4651785,2.0468484,0
141088,141,88,1,573.1321893431428,4,6.4651785,2.0468484,1
141100,141,100,1,573.1321893431428,1,6.4651785,2.0468484,1
141112,141,112,1,573.1321893431428,2,6.4651785,2.0468484,1
141124,141,124,1,573.1321893431428,3,6.4651785,2.0468484,1
141136,141,136,1,573.1321893431428,1,6.4651785,2.0468484,1
142022,142,22,2,350.15469304394423,13,6.38108458835632,2.0199975091964,1
142038,142,38,2,350.15469304394423,6,6.38108458835632,2.0199975091964,1
142053,142,53,2,350.15469304394423,4,6.38108458835632,2.0199975091964,0
142085,142,85,2,350.15469304394423,1,6.38108458835632,2.0199975091964,1
142101,142,101,2,350.15469304394423,7,6.38108458835632,2.0199975091964,1
142117,142,117,2,350.15469304394423,7,6.38108458835632,2.0199975091964,1
142148,142,148,2,350.15469304394423,14,6.38108458835632,2.0199975091964,1
142164,142,164,2,350.15469304394423,5,6.38108458835632,2.0199975091964,1
142180,142,180,2,350.15469304394423,7,6.38108458835632,2.0199975091964,0
142211,142,211,2,350.15469304394423,7,6.38108458835632,2.0199975091964,1
142227,142,227,2,350.15469304394423,5,6.38108458835632,2.0199975091964,0
142243,142,243,2,350.15469304394423,8,6.38108458835632,2.0199975091964,1
143007,143,7,1,460.2574622356371,5,6.5658949,1.9959864,1
143024,143,24,1,460.2574622356371,1,6.5658949,1.9959864,1
143041,143,41,1,460.2574622356371,8,6.5658949,1.9959864,1
143058,143,58,1,460.2574622356371,4,6.5658949,1.9959864,1
143075,143,75,1,460.2574622356371,1,6.5658949,1.9959864,1
143092,143,92,1,460.2574622356371,3,6.5658949,1.9959864,0
143109,143,109,1,460.2574622356371,5,6.5658949,1.9959864,0
143125,143,125,1,460.2574622356371,4,6.5658949,1.9959864,0
143142,143,142,1,460.2574622356371,1,6.5658949,1.9959864,1
143159,143,159,1,460.2574622356371,3,6.5658949,1.9959864,1
143176,143,176,1,460.2574622356371,1,6.5658949,1.9959864,1
143193,143,193,1,460.2574622356371,3,6.5658949,1.9959864,1
144007,144,7,2,248.38869901896965,3,6.40001004561782,2.04984915442765,0
144020,144,20,2,248.38869901896965,2,6.40001004561782,2.04984915442765,1
144033,144,33,2,248.38869901896965,2,6.40001004561782,2.04984915442765,1
144060,144,60,2,248.38869901896965,3,6.40001004561782,2.04984915442765,1
144073,144,73,2,248.38869901896965,5,6.40001004561782,2.04984915442765,0
144086,144,86,2,248.38869901896965,2,6.40001004561782,2.04984915442765,0
144112,144,112,2,248.38869901896965,5,6.40001004561782,2.04984915442765,0
144125,144,125,2,248.38869901896965,4,6.40001004561782,2.04984915442765,0
144138,144,138,2,248.38869901896965,1,6.40001004561782,2.04984915442765,1
144164,144,164,2,248.38869901896965,6,6.40001004561782,2.04984915442765,1
144177,144,177,2,248.38869901896965,4,6.40001004561782,2.04984915442765,1
144190,144,190,2,248.38869901896965,2,6.40001004561782,2.04984915442765,0
145001,145,1,2,254.7728937174369,5,6.51700800284743,2.01026611961424,1
145019,145,19,2,254.7728937174369,4,6.51700800284743,2.01026611961424,1
145028,145,28,2,254.7728937174369,1,6.51700800284743,2.01026611961424,1
145036,145,36,2,254.7728937174369,4,6.51700800284743,2.01026611961424,1
145054,145,54,2,254.7728937174369,2,6.51700800284743,2.01026611961424,1
145063,145,63,2,254.7728937174369,8,6.51700800284743,2.01026611961424,1
145071,145,71,2,254.7728937174369,3,6.51700800284743,2.01026611961424,1
145089,145,89,2,254.7728937174369,3,6.51700800284743,2.01026611961424,1
145098,145,98,2,254.7728937174369,2,6.51700800284743,2.01026611961424,1
145106,145,106,2,254.7728937174369,4,6.51700800284743,2.01026611961424,1
145124,145,124,2,254.7728937174369,2,6.51700800284743,2.01026611961424,1
145133,145,133,2,254.7728937174369,4,6.51700800284743,2.01026611961424,1
146002,146,2,1,458.5064608579874,2,6.339487,2.1615082,1
146022,146,22,1,458.5064608579874,1,6.339487,2.1615082,1
146042,146,42,1,458.5064608579874,2,6.339487,2.1615082,1
146061,146,61,1,458.5064608579874,1,6.339487,2.1615082,1
146081,146,81,1,458.5064608579874,5,6.339487,2.1615082,1
146100,146,100,1,458.5064608579874,3,6.339487,2.1615082,0
146120,146,120,1,458.5064608579874,5,6.339487,2.1615082,0
146139,146,139,1,458.5064608579874,2,6.339487,2.1615082,0
146159,146,159,1,458.5064608579874,6,6.339487,2.1615082,0
146179,146,179,1,458.5064608579874,4,6.339487,2.1615082,1
146198,146,198,1,458.5064608579874,5,6.339487,2.1615082,0
146218,146,218,1,458.5064608579874,6,6.339487,2.1615082,1
147013,147,13,2,315.55442693288256,3,6.41516536474228,2.15084781870246,1
147028,147,28,2,315.55442693288256,3,6.41516536474228,2.15084781870246,1
147059,147,59,2,315.55442693288256,5,6.41516536474228,2.15084781870246,1
147075,147,75,2,315.55442693288256,2,6.41516536474228,2.15084781870246,0
147091,147,91,2,315.55442693288256,10,6.41516536474228,2.15084781870246,1
147122,147,122,2,315.55442693288256,7,6.41516536474228,2.15084781870246,0
147137,147,137,2,315.55442693288256,4,6.41516536474228,2.15084781870246,0
147153,147,153,2,315.55442693288256,3,6.41516536474228,2.15084781870246,1
147184,147,184,2,315.55442693288256,10,6.41516536474228,2.15084781870246,0
147200,147,200,2,315.55442693288256,1,6.41516536474228,2.15084781870246,0
147215,147,215,2,315.55442693288256,5,6.41516536474228,2.15084781870246,0
147246,147,246,2,315.55442693288256,1,6.41516536474228,2.15084781870246,0
148025,148,25,1,419.5284176711203,6,6.3743986,2.0690712000000002,1
148057,148,57,1,419.5284176711203,1,6.3743986,2.0690712000000002,0
148089,148,89,1,419.5284176711203,5,6.3743986,2.0690712000000002,1
148120,148,120,1,419.5284176711203,7,6.3743986,2.0690712000000002,1
148152,148,152,1,419.5284176711203,3,6.3743986,2.0690712000000002,1
148183,148,183,1,419.5284176711203,4,6.3743986,2.0690712000000002,1
148215,148,215,1,419.5284176711203,4,6.3743986,2.0690712000000002,1
148246,148,246,1,419.5284176711203,5,6.3743986,2.0690712000000002,1
148278,148,278,1,419.5284176711203,5,6.3743986,2.0690712000000002,1
148309,148,309,1,419.5284176711203,4,6.3743986,2.0690712000000002,0
148341,148,341,1,419.5284176711203,5,6.3743986,2.0690712000000002,0
148373,148,373,1,419.5284176711203,4,6.3743986,2.0690712000000002,1
149018,149,18,2,308.65664357254343,5,6.36198717635125,2.08536855876446,1
149038,149,38,2,308.65664357254343,5,6.36198717635125,2.08536855876446,1
149077,149,77,2,308.65664357254343,4,6.36198717635125,2.08536855876446,1
149097,149,97,2,308.65664357254343,7,6.36198717635125,2.08536855876446,1
149117,149,117,2,308.65664357254343,1,6.36198717635125,2.08536855876446,0
149157,149,157,2,308.65664357254343,2,6.36198717635125,2.08536855876446,1
149176,149,176,2,308.65664357254343,2,6.36198717635125,2.08536855876446,1
149196,149,196,2,308.65664357254343,5,6.36198717635125,2.08536855876446,1
149236,149,236,2,308.65664357254343,5,6.36198717635125,2.08536855876446,0
149256,149,256,2,308.65664357254343,7,6.36198717635125,2.08536855876446,1
149275,149,275,2,308.65664357254343,4,6.36198717635125,2.08536855876446,1
149315,149,315,2,308.65664357254343,3,6.36198717635125,2.08536855876446,0
150021,150,21,1,501.27558833637386,4,6.3612908,2.0918689,1
150044,150,44,1,501.27558833637386,6,6.3612908,2.0918689,1
150068,150,68,1,501.27558833637386,5,6.3612908,2.0918689,0
150091,150,91,1,501.27558833637386,5,6.3612908,2.0918689,0
150115,150,115,1,501.27558833637386,2,6.3612908,2.0918689,1
150138,150,138,1,501.27558833637386,7,6.3612908,2.0918689,1
150162,150,162,1,501.27558833637386,2,6.3612908,2.0918689,1
150185,150,185,1,501.27558833637386,4,6.3612908,2.0918689,1
150209,150,209,1,501.27558833637386,6,6.3612908,2.0918689,1
150232,150,232,1,501.27558833637386,1,6.3612908,2.0918689,1
150255,150,255,1,501.27558833637386,5,6.3612908,2.0918689,0
150279,150,279,1,501.27558833637386,2,6.3612908,2.0918689,0
151003,151,3,1,517.6763608295907,6,6.3845637,2.2477212,0
151026,151,26,1,517.6763608295907,2,6.3845637,2.2477212,1
151049,151,49,1,517.6763608295907,2,6.3845637,2.2477212,1
151094,151,94,1,517.6763608295907,7,6.3845637,2.2477212,1
151117,151,117,1,517.6763608295907,5,6.3845637,2.2477212,1
151140,151,140,1,517.6763608295907,1,6.3845637,2.2477212,1
151162,151,162,1,517.6763608295907,4,6.3845637,2.2477212,0
151185,151,185,1,517.6763608295907,11,6.3845637,2.2477212,0
151208,151,208,1,517.6763608295907,3,6.3845637,2.2477212,0
151321,151,321,1,517.6763608295907,9,6.3845637,2.2477212,0
151344,151,344,1,517.6763608295907,7,6.3845637,2.2477212,0
152015,152,15,2,214.7050075303879,7,6.3723499327898,2.26168474182487,0
152028,152,28,2,214.7050075303879,8,6.3723499327898,2.26168474182487,1
152041,152,41,2,214.7050075303879,6,6.3723499327898,2.26168474182487,0
152067,152,67,2,214.7050075303879,5,6.3723499327898,2.26168474182487,0
152080,152,80,2,214.7050075303879,7,6.3723499327898,2.26168474182487,0
152093,152,93,2,214.7050075303879,8,6.3723499327898,2.26168474182487,1
152119,152,119,2,214.7050075303879,7,6.3723499327898,2.26168474182487,1
152132,152,132,2,214.7050075303879,4,6.3723499327898,2.26168474182487,0
152145,152,145,2,214.7050075303879,5,6.3723499327898,2.26168474182487,0
152171,152,171,2,214.7050075303879,7,6.3723499327898,2.26168474182487,0
152184,152,184,2,214.7050075303879,8,6.3723499327898,2.26168474182487,0
152197,152,197,2,214.7050075303879,3,6.3723499327898,2.26168474182487,1
153010,153,10,1,415.04384046500485,4,6.3646382,2.1564848,1
153023,153,23,1,415.04384046500485,1,6.3646382,2.1564848,1
153036,153,36,1,415.04384046500485,2,6.3646382,2.1564848,0
153050,153,50,1,415.04384046500485,4,6.3646382,2.1564848,1
153063,153,63,1,415.04384046500485,5,6.3646382,2.1564848,0
153076,153,76,1,415.04384046500485,5,6.3646382,2.1564848,1
153089,153,89,1,415.04384046500485,1,6.3646382,2.1564848,1
153103,153,103,1,415.04384046500485,5,6.3646382,2.1564848,0
153116,153,116,1,415.04384046500485,3,6.3646382,2.1564848,0
153129,153,129,1,415.04384046500485,4,6.3646382,2.1564848,0
153143,153,143,1,415.04384046500485,3,6.3646382,2.1564848,0
153156,153,156,1,415.04384046500485,4,6.3646382,2.1564848,0
154012,154,12,2,399.5279346525907,9,6.36870795395225,2.22142419777811,1
154029,154,29,2,399.5279346525907,2,6.36870795395225,2.22142419777811,1
154064,154,64,2,399.5279346525907,2,6.36870795395225,2.22142419777811,1
154081,154,81,2,399.5279346525907,3,6.36870795395225,2.22142419777811,0
154098,154,98,2,399.5279346525907,11,6.36870795395225,2.22142419777811,0
154133,154,133,2,399.5279346525907,2,6.36870795395225,2.22142419777811,0
154150,154,150,2,399.5279346525907,5,6.36870795395225,2.22142419777811,1
154167,154,167,2,399.5279346525907,3,6.36870795395225,2.22142419777811,0
154201,154,201,2,399.5279346525907,7,6.36870795395225,2.22142419777811,0
154218,154,218,2,399.5279346525907,6,6.36870795395225,2.22142419777811,0
154236,154,236,2,399.5279346525907,9,6.36870795395225,2.22142419777811,0
154270,154,270,2,399.5279346525907,5,6.36870795395225,2.22142419777811,0
155009,155,9,1,399.49736289934634,6,6.3865524,2.2201656,1
155027,155,27,1,399.49736289934634,6,6.3865524,2.2201656,1
155045,155,45,1,399.49736289934634,5,6.3865524,2.2201656,1
155063,155,63,1,399.49736289934634,5,6.3865524,2.2201656,0
155080,155,80,1,399.49736289934634,3,6.3865524,2.2201656,1
155098,155,98,1,399.49736289934634,2,6.3865524,2.2201656,1
155116,155,116,1,399.49736289934634,1,6.3865524,2.2201656,1
155151,155,151,1,399.49736289934634,2,6.3865524,2.2201656,1
155169,155,169,1,399.49736289934634,1,6.3865524,2.2201656,1
155187,155,187,1,399.49736289934634,6,6.3865524,2.2201656,0
155205,155,205,1,399.49736289934634,2,6.3865524,2.2201656,0
155222,155,222,1,399.49736289934634,5,6.3865524,2.2201656,1
156001,156,1,2,284.9055017451471,4,6.41056478954852,2.13874988257885,1
156026,156,26,2,284.9055017451471,6,6.41056478954852,2.13874988257885,1
156038,156,38,2,284.9055017451471,3,6.41056478954852,2.13874988257885,1
156050,156,50,2,284.9055017451471,4,6.41056478954852,2.13874988257885,1
156075,156,75,2,284.9055017451471,10,6.41056478954852,2.13874988257885,1
156088,156,88,2,284.9055017451471,3,6.41056478954852,2.13874988257885,0
156100,156,100,2,284.9055017451471,1,6.41056478954852,2.13874988257885,1
156125,156,125,2,284.9055017451471,3,6.41056478954852,2.13874988257885,1
156137,156,137,2,284.9055017451471,8,6.41056478954852,2.13874988257885,0
156149,156,149,2,284.9055017451471,7,6.41056478954852,2.13874988257885,0
156174,156,174,2,284.9055017451471,8,6.41056478954852,2.13874988257885,1
156187,156,187,2,284.9055017451471,3,6.41056478954852,2.13874988257885,0
157031,157,31,1,419.50156823862164,5,6.510898,2.4951644,1
157045,157,45,1,419.50156823862164,6,6.510898,2.4951644,1
157058,157,58,1,419.50156823862164,5,6.510898,2.4951644,1
157071,157,71,1,419.50156823862164,2,6.510898,2.4951644,1
157084,157,84,1,419.50156823862164,8,6.510898,2.4951644,1
157097,157,97,1,419.50156823862164,4,6.510898,2.4951644,1
157111,157,111,1,419.50156823862164,6,6.510898,2.4951644,1
157124,157,124,1,419.50156823862164,6,6.510898,2.4951644,1
157137,157,137,1,419.50156823862164,3,6.510898,2.4951644,1
157150,157,150,1,419.50156823862164,5,6.510898,2.4951644,1
158011,158,11,2,193.69411326179687,10,6.46869312040508,2.38812650553882,0
158018,158,18,2,193.69411326179687,5,6.46869312040508,2.38812650553882,1
158026,158,26,2,193.69411326179687,5,6.46869312040508,2.38812650553882,1
158041,158,41,2,193.69411326179687,3,6.46869312040508,2.38812650553882,1
158048,158,48,2,193.69411326179687,10,6.46869312040508,2.38812650553882,1
158056,158,56,2,193.69411326179687,5,6.46869312040508,2.38812650553882,1
158071,158,71,2,193.69411326179687,5,6.46869312040508,2.38812650553882,1
158078,158,78,2,193.69411326179687,5,6.46869312040508,2.38812650553882,1
158086,158,86,2,193.69411326179687,6,6.46869312040508,2.38812650553882,1
158101,158,101,2,193.69411326179687,10,6.46869312040508,2.38812650553882,0
158108,158,108,2,193.69411326179687,4,6.46869312040508,2.38812650553882,0
158116,158,116,2,193.69411326179687,5,6.46869312040508,2.38812650553882,0
159003,159,3,1,379.35156885129066,6,6.4680561,2.3968495,1
159010,159,10,1,379.35156885129066,3,6.4680561,2.3968495,1
159017,159,17,1,379.35156885129066,2,6.4680561,2.3968495,1
159024,159,24,1,379.35156885129066,7,6.4680561,2.3968495,1
159031,159,31,1,379.35156885129066,6,6.4680561,2.3968495,1
159038,159,38,1,379.35156885129066,6,6.4680561,2.3968495,1
159045,159,45,1,379.35156885129066,5,6.4680561,2.3968495,1
159052,159,52,1,379.35156885129066,6,6.4680561,2.3968495,1
159059,159,59,1,379.35156885129066,6,6.4680561,2.3968495,1
159066,159,66,1,379.35156885129066,10,6.4680561,2.3968495,1
159072,159,72,1,379.35156885129066,4,6.4680561,2.3968495,1
159079,159,79,1,379.35156885129066,5,6.4680561,2.3968495,1
160015,160,15,2,578.7796307171787,7,6.5006798459217,2.45770870707929,1
160032,160,32,2,578.7796307171787,6,6.5006798459217,2.45770870707929,1
160067,160,67,2,578.7796307171787,5,6.5006798459217,2.45770870707929,1
160084,160,84,2,578.7796307171787,5,6.5006798459217,2.45770870707929,1
160101,160,101,2,578.7796307171787,7,6.5006798459217,2.45770870707929,1
160135,160,135,2,578.7796307171787,6,6.5006798459217,2.45770870707929,0
160152,160,152,2,578.7796307171787,8,6.5006798459217,2.45770870707929,1
160169,160,169,2,578.7796307171787,10,6.5006798459217,2.45770870707929,1
160203,160,203,2,578.7796307171787,7,6.5006798459217,2.45770870707929,1
160220,160,220,2,578.7796307171787,5,6.5006798459217,2.45770870707929,1
160237,160,237,2,578.7796307171787,7,6.5006798459217,2.45770870707929,1
160271,160,271,2,578.7796307171787,12,6.5006798459217,2.45770870707929,1
161004,161,4,1,400.5391903615644,8,6.4715231,2.4104397,1
161019,161,19,1,400.5391903615644,6,6.4715231,2.4104397,1
161049,161,49,1,400.5391903615644,7,6.4715231,2.4104397,1
161065,161,65,1,400.5391903615644,4,6.4715231,2.4104397,1
161080,161,80,1,400.5391903615644,3,6.4715231,2.4104397,1
